Date,PKI
2019-10-02,83.44999694824219
2019-10-03,83.33999633789062
2019-10-04,85.44000244140625
2019-10-07,84.3499984741211
2019-10-08,79.0999984741211
2019-10-09,80.68000030517578
2019-10-10,80.5
2019-10-11,82.0
2019-10-14,81.86000061035156
2019-10-15,82.16000366210938
2019-10-16,81.69000244140625
2019-10-17,83.0199966430664
2019-10-18,83.0999984741211
2019-10-21,84.0999984741211
2019-10-22,83.97000122070312
2019-10-23,84.86000061035156
2019-10-24,84.8499984741211
2019-10-25,86.2300033569336
2019-10-28,87.37999725341797
2019-10-29,87.98999786376953
2019-10-30,87.76000213623047
2019-10-31,85.95999908447266
2019-11-01,88.08999633789062
2019-11-04,87.62999725341797
2019-11-05,87.08000183105469
2019-11-06,86.05000305175781
2019-11-07,87.11000061035156
2019-11-08,87.30000305175781
2019-11-11,87.48999786376953
2019-11-12,87.91999816894531
2019-11-13,87.31999969482422
2019-11-14,88.12000274658203
2019-11-15,90.94999694824219
2019-11-18,89.55000305175781
2019-11-19,91.18000030517578
2019-11-20,90.5199966430664
2019-11-21,90.69000244140625
2019-11-22,91.5199966430664
2019-11-25,92.0999984741211
2019-11-26,92.61000061035156
2019-11-27,93.52999877929688
2019-11-29,92.9000015258789
2019-12-02,92.1500015258789
2019-12-03,91.48999786376953
2019-12-04,92.37999725341797
2019-12-05,92.83000183105469
2019-12-06,94.12000274658203
2019-12-09,93.66000366210938
2019-12-10,94.37000274658203
2019-12-11,94.30999755859375
2019-12-12,95.8499984741211
2019-12-13,94.38999938964844
2019-12-16,95.66999816894531
2019-12-17,95.19000244140625
2019-12-18,94.6500015258789
2019-12-19,95.69999694824219
2019-12-20,96.55999755859375
2019-12-23,97.20999908447266
2019-12-24,97.44999694824219
2019-12-26,97.16999816894531
2019-12-27,97.05000305175781
2019-12-30,96.66000366210938
2019-12-31,97.0999984741211
2020-01-02,98.86000061035156
2020-01-03,96.98999786376953
2020-01-06,98.0
2020-01-07,98.80000305175781
2020-01-08,98.58999633789062
2020-01-09,99.86000061035156
2020-01-10,100.33999633789062
2020-01-13,100.62999725341797
2020-01-14,101.69000244140625
2020-01-15,101.7300033569336
2020-01-16,101.22000122070312
2020-01-17,101.31999969482422
2020-01-21,101.33999633789062
2020-01-22,100.81999969482422
2020-01-23,99.38999938964844
2020-01-24,99.77999877929688
2020-01-27,98.66999816894531
2020-01-28,97.52999877929688
2020-01-29,98.5
2020-01-30,95.43000030517578
2020-01-31,92.4800033569336
2020-02-03,92.87000274658203
2020-02-04,94.23999786376953
2020-02-05,96.22000122070312
2020-02-06,95.5999984741211
2020-02-07,93.06999969482422
2020-02-10,94.26000213623047
2020-02-11,95.86000061035156
2020-02-12,96.5
2020-02-13,95.98999786376953
2020-02-14,95.55999755859375
2020-02-18,94.16000366210938
2020-02-19,94.33000183105469
2020-02-20,93.30000305175781
2020-02-21,92.8499984741211
2020-02-24,88.62000274658203
2020-02-25,85.75
2020-02-26,86.0
2020-02-27,84.31999969482422
2020-02-28,86.44000244140625
2020-03-02,86.79000091552734
2020-03-03,86.22000122070312
2020-03-04,89.12999725341797
2020-03-05,84.5999984741211
2020-03-06,83.51000213623047
2020-03-09,77.43000030517578
2020-03-10,78.93000030517578
2020-03-11,72.83999633789062
2020-03-12,70.45999908447266
2020-03-13,73.81999969482422
2020-03-16,66.70999908447266
2020-03-17,67.11000061035156
2020-03-18,67.22000122070312
2020-03-19,67.0199966430664
2020-03-20,70.88999938964844
2020-03-23,67.8499984741211
2020-03-24,74.30999755859375
2020-03-25,75.0
2020-03-26,79.01000213623047
2020-03-27,74.80000305175781
2020-03-30,76.51000213623047
2020-03-31,75.27999877929688
2020-04-01,70.83000183105469
2020-04-02,72.30999755859375
2020-04-03,71.19999694824219
2020-04-06,75.41000366210938
2020-04-07,75.44999694824219
2020-04-08,77.87999725341797
2020-04-09,78.33999633789062
2020-04-13,76.43000030517578
2020-04-14,78.3499984741211
2020-04-15,78.75
2020-04-16,81.51000213623047
2020-04-17,83.62999725341797
2020-04-20,84.5199966430664
2020-04-21,82.63999938964844
2020-04-22,85.55000305175781
2020-04-23,87.19999694824219
2020-04-24,87.55000305175781
2020-04-27,88.76000213623047
2020-04-28,88.44999694824219
2020-04-29,90.72000122070312
2020-04-30,90.52999877929688
2020-05-01,89.08999633789062
2020-05-04,87.0
2020-05-05,90.41000366210938
2020-05-06,93.26000213623047
2020-05-07,92.76000213623047
2020-05-08,92.4800033569336
2020-05-11,93.38999938964844
2020-05-12,90.86000061035156
2020-05-13,90.25
2020-05-14,91.97000122070312
2020-05-15,92.86000061035156
2020-05-18,93.31999969482422
2020-05-19,91.30000305175781
2020-05-20,92.75
2020-05-21,92.5
2020-05-22,93.41000366210938
2020-05-26,97.4800033569336
2020-05-27,100.0199966430664
2020-05-28,99.30000305175781
2020-05-29,100.47000122070312
2020-06-01,101.95999908447266
2020-06-02,101.91999816894531
2020-06-03,103.86000061035156
2020-06-04,103.0199966430664
2020-06-05,104.4000015258789
2020-06-08,105.30999755859375
2020-06-09,102.44000244140625
2020-06-10,103.0199966430664
2020-06-11,96.51000213623047
2020-06-12,97.13999938964844
2020-06-15,98.2699966430664
2020-06-16,98.87999725341797
2020-06-17,98.5999984741211
2020-06-18,97.98999786376953
2020-06-19,98.36000061035156
2020-06-22,98.04000091552734
2020-06-23,99.19999694824219
2020-06-24,95.97000122070312
2020-06-25,95.93000030517578
2020-06-26,93.93000030517578
2020-06-29,95.7300033569336
2020-06-30,98.08999633789062
2020-07-01,97.08999633789062
2020-07-02,97.94000244140625
2020-07-06,100.08999633789062
2020-07-07,99.6500015258789
2020-07-08,102.41000366210938
2020-07-09,103.08000183105469
2020-07-10,101.47000122070312
2020-07-13,104.5
2020-07-14,106.76000213623047
2020-07-15,108.97000122070312
2020-07-16,108.94000244140625
2020-07-17,108.9800033569336
2020-07-20,109.80999755859375
2020-07-21,111.58999633789062
2020-07-22,112.0199966430664
2020-07-23,112.02999877929688
2020-07-24,110.37000274658203
2020-07-27,114.97000122070312
2020-07-28,112.98999786376953
2020-07-29,119.63999938964844
2020-07-30,118.80999755859375
2020-07-31,118.91000366210938
2020-08-03,121.7699966430664
2020-08-04,120.81999969482422
2020-08-05,122.08999633789062
2020-08-06,119.05000305175781
2020-08-07,119.33000183105469
2020-08-10,118.5999984741211
2020-08-11,117.70999908447266
2020-08-12,119.87000274658203
2020-08-13,120.0
2020-08-14,118.25
2020-08-17,119.66999816894531
2020-08-18,118.04000091552734
2020-08-19,117.69000244140625
2020-08-20,116.7699966430664
2020-08-21,116.9000015258789
2020-08-24,115.22000122070312
2020-08-25,116.22000122070312
2020-08-26,119.44000244140625
2020-08-27,114.5
2020-08-28,116.91000366210938
2020-08-31,117.72000122070312
2020-09-01,119.38999938964844
2020-09-02,122.05999755859375
2020-09-03,116.04000091552734
2020-09-04,114.30000305175781
2020-09-08,112.01000213623047
2020-09-09,114.25
2020-09-10,113.45999908447266
2020-09-11,117.69000244140625
2020-09-14,117.7300033569336
2020-09-15,118.51000213623047
2020-09-16,120.30999755859375
2020-09-17,119.48999786376953
2020-09-18,118.19999694824219
2020-09-21,118.25
2020-09-22,119.94999694824219
2020-09-23,117.58000183105469
2020-09-24,117.95999908447266
2020-09-25,119.80000305175781
2020-09-28,121.88999938964844
2020-09-29,123.26000213623047
2020-09-30,125.51000213623047
2020-10-01,124.86000061035156
2020-10-02,124.55999755859375
2020-10-05,129.7100067138672
2020-10-06,126.55000305175781
2020-10-07,128.24000549316406
2020-10-08,127.61000061035156
2020-10-09,129.67999267578125
2020-10-12,128.3300018310547
2020-10-13,124.66999816894531
2020-10-14,122.05000305175781
2020-10-15,123.33000183105469
2020-10-16,124.0199966430664
2020-10-19,122.30000305175781
2020-10-20,123.3499984741211
2020-10-21,123.37999725341797
2020-10-22,125.19999694824219
2020-10-23,124.44999694824219
2020-10-26,124.06999969482422
2020-10-27,127.08000183105469
2020-10-28,124.4000015258789
2020-10-29,128.7899932861328
2020-10-30,129.5500030517578
2020-11-02,132.63999938964844
2020-11-03,133.14999389648438
2020-11-04,135.0399932861328
2020-11-05,138.41000366210938
2020-11-06,141.3000030517578
2020-11-09,128.08999633789062
2020-11-10,125.52999877929688
2020-11-11,129.07000732421875
2020-11-12,130.63999938964844
2020-11-13,132.1199951171875
2020-11-16,133.32000732421875
2020-11-17,133.0
2020-11-18,128.6699981689453
2020-11-19,130.80999755859375
2020-11-20,130.19000244140625
2020-11-23,127.81999969482422
2020-11-24,127.06999969482422
2020-11-25,127.5
2020-11-27,129.25999450683594
2020-11-30,133.0
2020-12-01,137.1999969482422
2020-12-02,138.5800018310547
2020-12-03,138.02000427246094
2020-12-04,141.77999877929688
2020-12-07,143.88999938964844
2020-12-08,147.91000366210938
2020-12-09,143.91000366210938
2020-12-10,145.91000366210938
2020-12-11,146.07000732421875
2020-12-14,145.32000732421875
2020-12-15,145.1999969482422
2020-12-16,140.8000030517578
2020-12-17,143.4199981689453
2020-12-18,142.6999969482422
2020-12-21,140.6199951171875
2020-12-22,139.86000061035156
2020-12-23,139.32000732421875
2020-12-24,139.7100067138672
2020-12-28,140.7100067138672
2020-12-29,139.8300018310547
2020-12-30,140.5800018310547
2020-12-31,143.5
2021-01-04,145.50999450683594
2021-01-05,151.89999389648438
2021-01-06,156.3699951171875
2021-01-07,160.52999877929688
2021-01-08,159.75999450683594
2021-01-11,159.25
2021-01-12,151.97999572753906
2021-01-13,151.52000427246094
2021-01-14,148.1300048828125
2021-01-15,148.52000427246094
2021-01-19,149.2899932861328
2021-01-20,151.25999450683594
2021-01-21,150.58999633789062
2021-01-22,151.91000366210938
2021-01-25,151.0500030517578
2021-01-26,146.24000549316406
2021-01-27,141.72999572753906
2021-01-28,144.74000549316406
2021-01-29,147.07000732421875
2021-02-01,151.92999267578125
2021-02-02,151.1300048828125
2021-02-03,139.72000122070312
2021-02-04,142.3699951171875
2021-02-05,145.02999877929688
2021-02-08,144.5500030517578
2021-02-09,145.6199951171875
2021-02-10,147.22000122070312
2021-02-11,148.6999969482422
2021-02-12,150.57000732421875
2021-02-16,146.49000549316406
2021-02-17,144.4199981689453
2021-02-18,142.60000610351562
2021-02-19,136.7899932861328
2021-02-22,129.72000122070312
2021-02-23,131.02000427246094
2021-02-24,128.77999877929688
2021-02-25,125.97000122070312
2021-02-26,126.08999633789062
2021-03-01,129.72000122070312
2021-03-02,127.52999877929688
2021-03-03,126.37999725341797
2021-03-04,124.22000122070312
2021-03-05,124.05000305175781
2021-03-08,121.55999755859375
2021-03-09,125.95999908447266
2021-03-10,120.3499984741211
2021-03-11,126.23999786376953
2021-03-12,123.0999984741211
2021-03-15,126.62999725341797
2021-03-16,125.95999908447266
2021-03-17,126.38999938964844
2021-03-18,126.55999755859375
2021-03-19,128.39999389648438
2021-03-22,128.1300048828125
2021-03-23,127.25
2021-03-24,125.19999694824219
2021-03-25,125.8499984741211
2021-03-26,129.5500030517578
2021-03-29,128.64999389648438
2021-03-30,127.7300033569336
2021-03-31,128.2899932861328
2021-04-01,129.8800048828125
2021-04-05,130.99000549316406
2021-04-06,132.97000122070312
2021-04-07,130.17999267578125
2021-04-08,131.55999755859375
2021-04-09,133.38999938964844
2021-04-12,132.6199951171875
2021-04-13,135.35000610351562
2021-04-14,132.85000610351562
2021-04-15,134.6300048828125
2021-04-16,133.16000366210938
2021-04-19,134.58999633789062
2021-04-20,134.36000061035156
2021-04-21,133.94000244140625
2021-04-22,133.38999938964844
2021-04-23,134.97000122070312
2021-04-26,134.97999572753906
2021-04-27,135.00999450683594
2021-04-28,133.88999938964844
2021-04-29,130.5
2021-04-30,129.6300048828125
2021-05-03,130.55999755859375
2021-05-04,127.80999755859375
2021-05-05,136.57000732421875
2021-05-06,137.5
2021-05-07,140.97000122070312
2021-05-10,140.0
2021-05-11,139.44000244140625
2021-05-12,137.86000061035156
2021-05-13,141.27000427246094
2021-05-14,143.55999755859375
2021-05-17,143.22999572753906
2021-05-18,141.88999938964844
2021-05-19,142.6300048828125
2021-05-20,147.67999267578125
2021-05-21,144.77000427246094
2021-05-24,144.61000061035156
2021-05-25,143.10000610351562
2021-05-26,143.7100067138672
2021-05-27,144.89999389648438
2021-05-28,145.07000732421875
2021-06-01,141.75999450683594
2021-06-02,139.1699981689453
2021-06-03,138.61000061035156
2021-06-04,138.9600067138672
2021-06-07,137.52000427246094
2021-06-08,139.72000122070312
2021-06-09,141.39999389648438
2021-06-10,146.11000061035156
2021-06-11,146.80999755859375
2021-06-14,147.14999389648438
2021-06-15,148.11000061035156
2021-06-16,148.85000610351562
2021-06-17,149.69000244140625
2021-06-18,150.69000244140625
2021-06-21,152.42999267578125
2021-06-22,153.1999969482422
2021-06-23,154.64999389648438
2021-06-24,151.5500030517578
2021-06-25,152.42999267578125
2021-06-28,154.85000610351562
2021-06-29,155.83999633789062
2021-06-30,154.41000366210938
2021-07-01,154.60000610351562
2021-07-02,155.57000732421875
2021-07-06,156.00999450683594
2021-07-07,155.0500030517578
2021-07-08,153.92999267578125
2021-07-09,153.9600067138672
2021-07-12,154.57000732421875
2021-07-13,153.14999389648438
2021-07-14,151.97999572753906
2021-07-15,153.1699981689453
2021-07-16,154.10000610351562
2021-07-19,154.91000366210938
2021-07-20,155.3800048828125
2021-07-21,156.6300048828125
2021-07-22,160.05999755859375
2021-07-23,164.33999633789062
2021-07-26,172.11000061035156
2021-07-27,170.16000366210938
2021-07-28,174.4600067138672
2021-07-29,179.3000030517578
2021-07-30,182.22999572753906
2021-08-02,183.83999633789062
2021-08-03,185.07000732421875
2021-08-04,186.85000610351562
2021-08-05,187.0500030517578
2021-08-06,185.42999267578125
2021-08-09,186.67999267578125
2021-08-10,183.5
2021-08-11,179.22999572753906
2021-08-12,182.2899932861328
2021-08-13,183.11000061035156
2021-08-16,184.61000061035156
2021-08-17,182.85000610351562
2021-08-18,181.07000732421875
2021-08-19,181.77000427246094
2021-08-20,181.10000610351562
2021-08-23,181.50999450683594
2021-08-24,182.1999969482422
2021-08-25,185.02000427246094
2021-08-26,183.67999267578125
2021-08-27,182.91000366210938
2021-08-30,187.9499969482422
2021-08-31,184.8000030517578
2021-09-01,188.00999450683594
2021-09-02,188.8300018310547
2021-09-03,190.5
2021-09-07,189.82000732421875
2021-09-08,190.11000061035156
2021-09-09,186.85000610351562
2021-09-10,187.0500030517578
2021-09-13,182.86000061035156
2021-09-14,183.3800048828125
2021-09-15,186.83999633789062
2021-09-16,185.8699951171875
2021-09-17,187.55999755859375
2021-09-20,183.94000244140625
2021-09-21,184.8000030517578
2021-09-22,185.0500030517578
2021-09-23,186.0800018310547
2021-09-24,182.8800048828125
2021-09-27,176.5500030517578
2021-09-28,173.80999755859375
2021-09-29,175.0500030517578
2021-09-30,173.2899932861328
2021-10-01,173.60000610351562
2021-10-04,171.08999633789062
2021-10-05,170.05999755859375
2021-10-06,170.25
2021-10-07,171.0
2021-10-08,169.97000122070312
2021-10-11,168.52000427246094
2021-10-12,166.66000366210938
2021-10-13,168.0
2021-10-14,169.67999267578125
2021-10-15,169.82000732421875
2021-10-18,170.38999938964844
2021-10-19,171.6199951171875
2021-10-20,176.5800018310547
2021-10-21,176.5
2021-10-22,176.3800048828125
2021-10-25,177.19000244140625
2021-10-26,176.97999572753906
2021-10-27,173.7899932861328
2021-10-28,177.3300018310547
2021-10-29,176.88999938964844
2021-11-01,176.36000061035156
2021-11-02,176.30999755859375
2021-11-03,174.08999633789062
2021-11-04,171.99000549316406
2021-11-05,168.83999633789062
2021-11-08,173.19000244140625
2021-11-09,174.5500030517578
2021-11-10,175.8800048828125
2021-11-11,179.02000427246094
2021-11-12,183.58999633789062
2021-11-15,183.36000061035156
2021-11-16,187.50999450683594
2021-11-17,187.38999938964844
2021-11-18,187.3000030517578
2021-11-19,188.82000732421875
2021-11-22,181.75999450683594
2021-11-23,179.6199951171875
2021-11-24,176.9499969482422
2021-11-26,183.08999633789062
2021-11-29,185.22000122070312
2021-11-30,182.16000366210938
2021-12-01,185.13999938964844
2021-12-02,179.99000549316406
2021-12-03,183.1699981689453
2021-12-06,181.47999572753906
2021-12-07,185.57000732421875
2021-12-08,190.32000732421875
2021-12-09,187.42999267578125
2021-12-10,187.77999877929688
2021-12-13,187.4199981689453
2021-12-14,182.19000244140625
2021-12-15,190.55999755859375
2021-12-16,187.77000427246094
2021-12-17,187.58999633789062
2021-12-20,188.22000122070312
2021-12-21,189.0399932861328
2021-12-22,191.50999450683594
2021-12-23,193.77000427246094
2021-12-27,197.97999572753906
2021-12-28,195.36000061035156
2021-12-29,197.47999572753906
2021-12-30,199.55999755859375
2021-12-31,201.05999755859375
2022-01-03,192.1999969482422
2022-01-04,183.4499969482422
2022-01-05,181.05999755859375
2022-01-06,181.60000610351562
2022-01-07,181.64999389648438
2022-01-10,183.75
2022-01-11,178.4600067138672
2022-01-12,182.80999755859375
2022-01-13,179.52999877929688
2022-01-14,178.47000122070312
2022-01-18,173.77999877929688
2022-01-19,176.8000030517578
2022-01-20,175.13999938964844
2022-01-21,174.8800048828125
2022-01-24,174.11000061035156
2022-01-25,168.86000061035156
2022-01-26,166.47000122070312
2022-01-27,163.85000610351562
2022-01-28,169.42999267578125
2022-01-31,172.1699981689453
2022-02-01,174.27999877929688
2022-02-02,185.1199951171875
2022-02-03,187.94000244140625
2022-02-04,182.9499969482422
2022-02-07,182.49000549316406
2022-02-08,184.74000549316406
2022-02-09,189.25999450683594
2022-02-10,184.3000030517578
2022-02-11,180.5500030517578
2022-02-14,181.1300048828125
2022-02-15,180.8800048828125
2022-02-16,181.9199981689453
2022-02-17,177.82000732421875
2022-02-18,179.2100067138672
2022-02-22,176.07000732421875
2022-02-23,173.3699951171875
2022-02-24,177.97999572753906
2022-02-25,183.1999969482422
2022-02-28,179.61000061035156
2022-03-01,177.1999969482422
2022-03-02,177.30999755859375
2022-03-03,179.0
2022-03-04,176.42999267578125
2022-03-07,172.25999450683594
2022-03-08,165.30999755859375
2022-03-09,172.5800018310547
2022-03-10,172.33999633789062
2022-03-11,165.88999938964844
2022-03-14,162.30999755859375
2022-03-15,168.8800048828125
2022-03-16,176.10000610351562
2022-03-17,178.36000061035156
2022-03-18,182.38999938964844
2022-03-21,180.63999938964844
2022-03-22,184.5399932861328
2022-03-23,176.64999389648438
2022-03-24,179.33999633789062
2022-03-25,176.8000030517578
2022-03-28,177.35000610351562
2022-03-29,180.27999877929688
2022-03-30,178.49000549316406
2022-03-31,174.4600067138672
2022-04-01,171.57000732421875
2022-04-04,169.86000061035156
2022-04-05,166.1699981689453
2022-04-06,166.11000061035156
2022-04-07,172.41000366210938
2022-04-08,172.49000549316406
2022-04-11,165.77000427246094
2022-04-12,161.25999450683594
2022-04-13,164.1699981689453
2022-04-14,161.4199981689453
2022-04-18,160.3800048828125
2022-04-19,160.8000030517578
2022-04-20,164.14999389648438
2022-04-21,159.47000122070312
2022-04-22,152.58999633789062
2022-04-25,149.52999877929688
2022-04-26,142.58999633789062
2022-04-27,142.42999267578125
2022-04-28,146.41000366210938
2022-04-29,146.61000061035156
2022-05-02,147.88999938964844
2022-05-03,152.86000061035156
2022-05-04,157.0800018310547
2022-05-05,147.9199981689453
2022-05-06,147.8699951171875
2022-05-09,142.4499969482422
2022-05-10,145.02000427246094
2022-05-11,142.0500030517578
2022-05-12,142.85000610351562
2022-05-13,148.61000061035156
2022-05-16,146.7899932861328
2022-05-17,147.6300048828125
2022-05-18,142.49000549316406
2022-05-19,143.5500030517578
2022-05-20,146.72999572753906
2022-05-23,146.47999572753906
2022-05-24,144.11000061035156
2022-05-25,142.72999572753906
2022-05-26,146.64999389648438
2022-05-27,156.17999267578125
2022-05-31,149.6699981689453
2022-06-01,146.10000610351562
2022-06-02,150.86000061035156
2022-06-03,147.6699981689453
2022-06-06,148.83999633789062
2022-06-07,152.05999755859375
2022-06-08,149.1999969482422
2022-06-09,146.4499969482422
2022-06-10,141.89999389648438
2022-06-13,137.8699951171875
2022-06-14,138.13999938964844
2022-06-15,140.41000366210938
2022-06-16,137.5399932861328
2022-06-17,134.91000366210938
2022-06-21,135.63999938964844
2022-06-22,138.24000549316406
2022-06-23,144.30999755859375
2022-06-24,145.52999877929688
2022-06-27,144.97000122070312
2022-06-28,141.3300018310547
2022-06-29,142.27999877929688
2022-06-30,142.22000122070312
2022-07-01,144.07000732421875
2022-07-05,144.55999755859375
2022-07-06,145.99000549316406
2022-07-07,146.5
2022-07-08,146.00999450683594
2022-07-11,144.58999633789062
2022-07-12,138.60000610351562
2022-07-13,137.08999633789062
2022-07-14,133.67999267578125
2022-07-15,135.14999389648438
2022-07-18,132.3699951171875
2022-07-19,137.38999938964844
2022-07-20,139.99000549316406
2022-07-21,147.9600067138672
2022-07-22,146.6699981689453
2022-07-25,146.38999938964844
2022-07-26,147.86000061035156
2022-07-27,150.69000244140625
2022-07-28,154.4199981689453
2022-07-29,153.1699981689453
2022-08-01,160.8699951171875
2022-08-02,154.10000610351562
2022-08-03,154.22999572753906
2022-08-04,152.9499969482422
2022-08-05,153.72000122070312
2022-08-08,154.08999633789062
2022-08-09,151.49000549316406
2022-08-10,158.25999450683594
2022-08-11,160.9600067138672
2022-08-12,157.91000366210938
2022-08-15,157.64999389648438
2022-08-16,156.3000030517578
2022-08-17,150.74000549316406
2022-08-18,148.1699981689453
2022-08-19,145.1300048828125
2022-08-22,141.77999877929688
2022-08-23,141.14999389648438
2022-08-24,141.38999938964844
2022-08-25,144.4199981689453
2022-08-26,137.57000732421875
2022-08-29,136.32000732421875
2022-08-30,136.25
2022-08-31,135.05999755859375
2022-09-01,135.3300018310547
2022-09-02,134.58999633789062
2022-09-06,132.1999969482422
2022-09-07,134.64999389648438
2022-09-08,138.6199951171875
2022-09-09,141.6199951171875
2022-09-12,142.3699951171875
2022-09-13,132.7100067138672
2022-09-14,134.66000366210938
2022-09-15,132.19000244140625
2022-09-16,130.13999938964844
2022-09-19,130.30999755859375
2022-09-20,127.75
2022-09-21,125.94999694824219
2022-09-22,123.2300033569336
2022-09-23,122.30999755859375
2022-09-26,120.58000183105469
2022-09-27,118.06999969482422
2022-09-28,121.0
2022-09-29,121.36000061035156
2022-09-30,120.33000183105469
2022-10-03,124.54000091552734
2022-10-04,128.1300048828125
2022-10-05,131.35000610351562
2022-10-06,129.61000061035156
2022-10-07,124.0
2022-10-10,121.3499984741211
2022-10-11,119.0
2022-10-12,117.01000213623047
2022-10-13,121.19000244140625
2022-10-14,120.12000274658203
2022-10-17,126.62999725341797
2022-10-18,130.3699951171875
2022-10-19,127.66000366210938
2022-10-20,125.93000030517578
2022-10-21,130.5500030517578
2022-10-24,132.72000122070312
2022-10-25,136.42999267578125
2022-10-26,136.44000244140625
2022-10-27,135.3000030517578
2022-10-28,135.94000244140625
2022-10-31,133.5800018310547
2022-11-01,136.57000732421875
2022-11-02,130.1199951171875
2022-11-03,127.47000122070312
2022-11-04,130.49000549316406
2022-11-07,129.2100067138672
2022-11-08,127.11000061035156
2022-11-09,126.29000091552734
2022-11-10,136.3800048828125
2022-11-11,143.4600067138672
2022-11-14,143.02999877929688
2022-11-15,142.27999877929688
2022-11-16,139.13999938964844
2022-11-17,135.67999267578125
2022-11-18,136.1699981689453
2022-11-21,136.39999389648438
2022-11-22,136.61000061035156
2022-11-23,137.3699951171875
2022-11-25,136.92999267578125
2022-11-28,133.67999267578125
2022-11-29,133.64999389648438
2022-11-30,139.72999572753906
2022-12-01,141.75
2022-12-02,139.22999572753906
2022-12-05,136.94000244140625
2022-12-06,137.2899932861328
2022-12-07,139.3000030517578
2022-12-08,141.94000244140625
2022-12-09,139.14999389648438
2022-12-12,142.52999877929688
2022-12-13,147.94000244140625
2022-12-14,143.7100067138672
2022-12-15,141.0399932861328
2022-12-16,137.66000366210938
2022-12-19,138.32000732421875
2022-12-20,139.47999572753906
2022-12-21,142.14999389648438
2022-12-22,141.3800048828125
2022-12-23,140.6300048828125
2022-12-27,140.1999969482422
2022-12-28,138.0800018310547
2022-12-29,142.83999633789062
2022-12-30,140.22000122070312
2023-01-03,141.13999938964844
2023-01-04,142.30999755859375
2023-01-05,138.80999755859375
2023-01-06,133.52999877929688
2023-01-09,133.88999938964844
2023-01-10,133.39999389648438
2023-01-11,135.52999877929688
2023-01-12,132.16000366210938
2023-01-13,133.77000427246094
2023-01-17,132.47999572753906
2023-01-18,132.57000732421875
2023-01-19,133.00999450683594
2023-01-20,137.82000732421875
2023-01-23,140.75
2023-01-24,134.8699951171875
2023-01-25,135.0800018310547
2023-01-26,134.9600067138672
2023-01-27,138.55999755859375
2023-01-30,135.27999877929688
2023-01-31,137.52999877929688
2023-02-01,139.27000427246094
2023-02-02,144.3800048828125
2023-02-03,141.75
2023-02-06,137.89999389648438
2023-02-07,139.5
2023-02-08,139.30999755859375
2023-02-09,136.75
2023-02-10,135.72999572753906
2023-02-13,138.6999969482422
2023-02-14,137.97000122070312
2023-02-15,135.3300018310547
2023-02-16,134.8800048828125
2023-02-17,133.44000244140625
2023-02-21,128.30999755859375
2023-02-22,128.85000610351562
2023-02-23,128.00999450683594
2023-02-24,125.12999725341797
2023-02-27,123.20999908447266
2023-02-28,124.56999969482422
2023-03-01,123.5
2023-03-02,128.1999969482422
2023-03-03,131.33999633789062
2023-03-06,128.49000549316406
2023-03-07,124.80000305175781
2023-03-08,124.18000030517578
2023-03-09,123.5
2023-03-10,120.2300033569336
2023-03-13,120.16000366210938
2023-03-14,123.31999969482422
2023-03-15,122.54000091552734
2023-03-16,126.08000183105469
2023-03-17,122.55999755859375
2023-03-20,123.7699966430664
2023-03-21,125.55000305175781
2023-03-22,125.08999633789062
2023-03-23,125.0999984741211
2023-03-24,127.58000183105469
2023-03-27,128.0
2023-03-28,128.2899932861328
2023-03-29,129.39999389648438
2023-03-30,131.0
2023-03-31,133.25999450683594
2023-04-03,131.3699951171875
2023-04-04,131.88999938964844
2023-04-05,133.36000061035156
2023-04-06,133.57000732421875
2023-04-10,132.8699951171875
2023-04-11,134.19000244140625
2023-04-12,134.33999633789062
2023-04-13,136.97000122070312
2023-04-14,137.11000061035156
2023-04-17,135.9499969482422
2023-04-18,134.1300048828125
2023-04-19,135.5500030517578
2023-04-20,132.4499969482422
2023-04-21,132.94000244140625
2023-04-24,134.86000061035156
2023-04-25,127.5199966430664
2023-04-26,129.63999938964844
2023-04-27,128.55999755859375
2023-04-28,130.49000549316406
2023-05-01,130.25999450683594
2023-05-02,128.72999572753906
2023-05-03,130.22999572753906
