Date,WMT
2022-12-05,50.54999923706055
2022-12-06,49.96333312988281
2022-12-07,49.70333480834961
2022-12-08,49.59333419799805
2022-12-09,48.436668395996094
2022-12-12,49.34000015258789
2022-12-13,49.163333892822266
2022-12-14,48.88999938964844
2022-12-15,48.45333480834961
2022-12-16,47.58333206176758
2022-12-19,47.599998474121094
2022-12-20,48.016666412353516
2022-12-21,48.393333435058594
2022-12-22,47.82666778564453
2022-12-23,47.92333221435547
2022-12-27,47.936668395996094
2022-12-28,47.0966682434082
2022-12-29,47.383331298828125
2022-12-30,47.26333236694336
2023-01-03,47.866668701171875
2023-01-04,47.91999816894531
2023-01-05,47.75666809082031
2023-01-06,48.926666259765625
2023-01-09,48.31666564941406
2023-01-10,48.28666687011719
2023-01-11,48.709999084472656
2023-01-12,48.27000045776367
2023-01-13,48.43000030517578
2023-01-17,48.13666534423828
2023-01-18,46.9466667175293
2023-01-19,46.276668548583984
2023-01-20,46.8466682434082
2023-01-23,47.54666519165039
2023-01-24,47.67333221435547
2023-01-25,47.4466667175293
2023-01-26,47.4033317565918
2023-01-27,47.766666412353516
2023-01-30,47.383331298828125
2023-01-31,47.956668853759766
2023-02-01,48.223331451416016
2023-02-02,47.87333297729492
2023-02-03,47.23666763305664
2023-02-06,46.893333435058594
2023-02-07,46.99333190917969
2023-02-08,46.7400016784668
2023-02-09,47.17333221435547
2023-02-10,47.90666580200195
2023-02-13,48.63666534423828
2023-02-14,48.496665954589844
2023-02-15,48.856666564941406
2023-02-16,48.09000015258789
2023-02-17,48.813331604003906
2023-02-21,49.11000061035156
2023-02-22,48.08000183105469
2023-02-23,47.36333465576172
2023-02-24,47.4900016784668
2023-02-27,47.14666748046875
2023-02-28,47.37666702270508
2023-03-01,46.71666717529297
2023-03-02,46.83333206176758
2023-03-03,46.88999938964844
2023-03-06,46.883331298828125
2023-03-07,46.41666793823242
2023-03-08,46.03333282470703
2023-03-09,45.723331451416016
2023-03-10,45.65666580200195
2023-03-13,45.790000915527344
2023-03-14,46.03333282470703
2023-03-15,46.54666519165039
2023-03-16,46.09333419799805
2023-03-17,46.46666717529297
2023-03-20,46.96666717529297
2023-03-21,46.80666732788086
2023-03-22,46.50666809082031
2023-03-23,46.883331298828125
2023-03-24,47.266666412353516
2023-03-27,48.05666732788086
2023-03-28,47.869998931884766
2023-03-29,48.07666778564453
2023-03-30,48.55666732788086
2023-03-31,49.150001525878906
2023-04-03,49.563331604003906
2023-04-04,49.07666778564453
2023-04-05,49.88999938964844
2023-04-06,50.266666412353516
2023-04-10,50.16999816894531
2023-04-11,50.02333450317383
2023-04-12,49.779998779296875
2023-04-13,49.83000183105469
2023-04-14,49.49333190917969
2023-04-17,49.84000015258789
2023-04-18,49.95000076293945
2023-04-19,50.003334045410156
2023-04-20,50.323333740234375
2023-04-21,50.57666778564453
2023-04-24,50.91999816894531
2023-04-25,50.52333450317383
2023-04-26,50.3033332824707
2023-04-27,50.459999084472656
2023-04-28,50.323333740234375
2023-05-01,50.529998779296875
2023-05-02,50.393333435058594
2023-05-03,50.206668853759766
2023-05-04,50.15666580200195
2023-05-05,50.59000015258789
2023-05-08,50.90666580200195
2023-05-09,50.99333190917969
2023-05-10,50.849998474121094
2023-05-11,51.040000915527344
2023-05-12,51.02333450317383
2023-05-15,50.62666702270508
2023-05-16,49.926666259765625
2023-05-17,49.84333419799805
2023-05-18,50.4900016784668
2023-05-19,49.970001220703125
2023-05-22,49.529998779296875
2023-05-23,49.436668395996094
2023-05-24,49.209999084472656
2023-05-25,48.720001220703125
2023-05-26,48.80666732788086
2023-05-30,48.686668395996094
2023-05-31,48.956668853759766
2023-06-01,49.13666534423828
2023-06-02,49.606666564941406
2023-06-05,49.93333435058594
2023-06-06,49.926666259765625
2023-06-07,50.0
2023-06-08,50.723331451416016
2023-06-09,51.029998779296875
2023-06-12,51.366668701171875
2023-06-13,51.766666412353516
2023-06-14,52.290000915527344
2023-06-15,52.57666778564453
2023-06-16,51.84333419799805
2023-06-20,51.38666534423828
2023-06-21,51.48666763305664
2023-06-22,51.91666793823242
2023-06-23,51.81999969482422
2023-06-26,51.68333435058594
2023-06-27,51.496665954589844
2023-06-28,51.776668548583984
2023-06-29,51.426666259765625
2023-06-30,52.393333435058594
2023-07-03,52.733333587646484
2023-07-05,52.70333480834961
2023-07-06,52.369998931884766
2023-07-07,51.163333892822266
2023-07-10,51.62666702270508
2023-07-11,51.54999923706055
2023-07-12,51.68000030517578
2023-07-13,51.37666702270508
2023-07-14,51.5533332824707
2023-07-17,51.616668701171875
2023-07-18,51.52333450317383
2023-07-19,51.540000915527344
2023-07-20,52.49333190917969
2023-07-21,52.790000915527344
2023-07-24,53.099998474121094
2023-07-25,53.05666732788086
2023-07-26,53.246665954589844
2023-07-27,53.0533332824707
2023-07-28,53.3033332824707
2023-07-31,53.28666687011719
2023-08-01,53.03666687011719
2023-08-02,53.073333740234375
2023-08-03,53.086666107177734
2023-08-04,52.779998779296875
2023-08-07,53.496665954589844
2023-08-08,53.54999923706055
2023-08-09,53.63666534423828
2023-08-10,53.41999816894531
2023-08-11,53.733333587646484
2023-08-14,53.33333206176758
2023-08-15,53.060001373291016
2023-08-16,53.086666107177734
2023-08-17,51.89666748046875
2023-08-18,52.643333435058594
2023-08-21,52.503334045410156
2023-08-22,52.336666107177734
2023-08-23,52.70000076293945
2023-08-24,52.29666519165039
2023-08-25,52.606666564941406
2023-08-28,52.90666580200195
2023-08-29,53.349998474121094
2023-08-30,53.733333587646484
2023-08-31,54.20333480834961
2023-09-01,53.856666564941406
2023-09-05,53.42333221435547
2023-09-06,53.823333740234375
2023-09-07,54.4900016784668
2023-09-08,54.59000015258789
2023-09-11,54.779998779296875
2023-09-12,54.84000015258789
2023-09-13,54.85333251953125
2023-09-14,55.08333206176758
2023-09-15,54.880001068115234
2023-09-18,54.473331451416016
2023-09-19,54.459999084472656
2023-09-20,54.63666534423828
2023-09-21,53.973331451416016
2023-09-22,54.116668701171875
2023-09-25,54.356666564941406
2023-09-26,54.16666793823242
2023-09-27,53.90666580200195
2023-09-28,54.18000030517578
2023-09-29,53.310001373291016
2023-10-02,53.366668701171875
2023-10-03,53.029998779296875
2023-10-04,53.66666793823242
2023-10-05,53.026668548583984
2023-10-06,52.13666534423828
2023-10-09,51.9466667175293
2023-10-10,52.53333282470703
2023-10-11,52.74333190917969
2023-10-12,52.983333587646484
2023-10-13,53.276668548583984
2023-10-16,53.73666763305664
2023-10-17,53.80666732788086
2023-10-18,53.8466682434082
2023-10-19,53.59000015258789
2023-10-20,52.91999816894531
2023-10-23,53.66999816894531
2023-10-24,54.41666793823242
2023-10-25,54.253334045410156
2023-10-26,53.92333221435547
2023-10-27,53.723331451416016
2023-10-30,54.34000015258789
2023-10-31,54.470001220703125
2023-11-01,54.956668853759766
2023-11-02,55.17333221435547
2023-11-03,54.88666534423828
2023-11-06,54.959999084472656
2023-11-07,55.21666717529297
2023-11-08,54.766666412353516
2023-11-09,54.63999938964844
2023-11-10,55.39666748046875
2023-11-13,55.893333435058594
2023-11-14,55.883331298828125
2023-11-15,56.59333419799805
2023-11-16,52.01333236694336
2023-11-17,51.78333282470703
2023-11-20,51.766666412353516
2023-11-21,51.95333480834961
2023-11-22,51.55666732788086
2023-11-24,52.02000045776367
2023-11-27,52.25666809082031
2023-11-28,52.880001068115234
2023-11-29,52.026668548583984
2023-11-30,51.89666748046875
2023-12-01,51.4466667175293
2023-12-04,51.43333435058594
2023-12-05,51.90999984741211
2023-12-06,51.3466682434082
2023-12-07,50.81999969482422
2023-12-08,50.28666687011719
2023-12-11,50.413333892822266
2023-12-12,50.45333480834961
2023-12-13,51.349998474121094
2023-12-14,50.723331451416016
2023-12-15,50.913333892822266
2023-12-18,51.65666580200195
2023-12-19,51.84333419799805
2023-12-20,51.23666763305664
2023-12-21,51.599998474121094
2023-12-22,52.21666717529297
2023-12-26,52.13666534423828
2023-12-27,52.62666702270508
2023-12-28,52.52333450317383
2023-12-29,52.54999923706055
2024-01-02,53.0966682434082
2024-01-03,53.099998474121094
2024-01-04,52.586666107177734
2024-01-05,52.23666763305664
2024-01-08,52.75
2024-01-09,53.10333251953125
2024-01-10,53.76333236694336
2024-01-11,53.70333480834961
2024-01-12,53.77333450317383
2024-01-16,53.94333267211914
2024-01-17,53.689998626708984
2024-01-18,54.413333892822266
2024-01-19,54.12666702270508
2024-01-22,54.130001068115234
2024-01-23,54.266666412353516
2024-01-24,53.5
2024-01-25,54.279998779296875
2024-01-26,54.75666809082031
2024-01-29,55.01333236694336
2024-01-30,55.1966667175293
2024-01-31,55.08333206176758
2024-02-01,56.10333251953125
2024-02-02,56.52333450317383
2024-02-05,56.220001220703125
2024-02-06,56.60333251953125
2024-02-07,56.459999084472656
2024-02-08,56.456668853759766
2024-02-09,56.426666259765625
2024-02-12,56.766666412353516
2024-02-13,56.380001068115234
2024-02-14,56.20000076293945
2024-02-15,56.43000030517578
2024-02-16,56.78666687011719
2024-02-20,58.619998931884766
2024-02-21,57.900001525878906
2024-02-22,58.470001220703125
2024-02-23,58.52000045776367
2024-02-26,59.599998474121094
2024-02-27,59.59000015258789
2024-02-28,59.619998931884766
2024-02-29,58.61000061035156
2024-03-01,58.7599983215332
2024-03-04,59.29999923706055
2024-03-05,60.040000915527344
2024-03-06,60.56999969482422
2024-03-07,60.36000061035156
2024-03-08,60.119998931884766
2024-03-11,60.65999984741211
2024-03-12,61.40999984741211
2024-03-13,61.279998779296875
2024-03-14,61.02000045776367
2024-03-15,60.68000030517578
2024-03-18,60.86000061035156
2024-03-19,60.869998931884766
2024-03-20,61.25
2024-03-21,61.45000076293945
2024-03-22,60.869998931884766
2024-03-25,60.56999969482422
2024-03-26,60.5099983215332
2024-03-27,60.720001220703125
2024-03-28,60.16999816894531
2024-04-01,60.0
2024-04-02,59.15999984741211
2024-04-03,59.43000030517578
2024-04-04,59.5
2024-04-05,59.849998474121094
2024-04-08,59.779998779296875
2024-04-09,59.790000915527344
2024-04-10,60.619998931884766
2024-04-11,60.09000015258789
2024-04-12,60.13999938964844
2024-04-15,59.93000030517578
2024-04-16,59.84000015258789
2024-04-17,59.650001525878906
2024-04-18,59.2599983215332
2024-04-19,59.529998779296875
2024-04-22,60.13999938964844
2024-04-23,59.09000015258789
2024-04-24,59.869998931884766
2024-04-25,60.209999084472656
2024-04-26,60.15999984741211
2024-04-29,60.2400016784668
2024-04-30,59.349998474121094
2024-05-01,58.849998474121094
2024-05-02,59.709999084472656
2024-05-03,59.81999969482422
2024-05-06,59.869998931884766
2024-05-07,60.619998931884766
2024-05-08,60.29999923706055
2024-05-09,60.439998626708984
2024-05-10,60.47999954223633
2024-05-13,60.40999984741211
2024-05-14,59.86000061035156
2024-05-15,59.83000183105469
2024-05-16,64.01000213623047
2024-05-17,64.6500015258789
2024-05-20,64.18000030517578
2024-05-21,65.1500015258789
2024-05-22,65.25
2024-05-23,64.83999633789062
2024-05-24,65.37999725341797
2024-05-28,65.04000091552734
2024-05-29,64.91999816894531
2024-05-30,64.88999938964844
2024-05-31,65.76000213623047
2024-06-03,65.81999969482422
2024-06-04,66.5999984741211
2024-06-05,67.08999633789062
2024-06-06,67.1500015258789
2024-06-07,65.87999725341797
2024-06-10,66.95999908447266
2024-06-11,66.7300033569336
2024-06-12,66.30999755859375
2024-06-13,66.69999694824219
2024-06-14,67.0199966430664
2024-06-17,67.41999816894531
2024-06-18,67.5999984741211
2024-06-20,68.01000213623047
2024-06-21,67.91000366210938
2024-06-24,68.9000015258789
2024-06-25,67.41999816894531
2024-06-26,68.29000091552734
2024-06-27,67.87999725341797
2024-06-28,67.70999908447266
2024-07-01,67.4800033569336
2024-07-02,68.06999969482422
2024-07-03,68.23999786376953
2024-07-05,70.04000091552734
2024-07-08,69.68000030517578
2024-07-09,69.9000015258789
2024-07-10,70.41000366210938
2024-07-11,69.80000305175781
2024-07-12,69.23999786376953
2024-07-15,69.61000061035156
2024-07-16,69.98999786376953
2024-07-17,71.02999877929688
2024-07-18,70.81999969482422
2024-07-19,70.75
2024-07-22,70.37999725341797
2024-07-23,70.6500015258789
2024-07-24,70.5999984741211
2024-07-25,70.0199966430664
2024-07-26,69.77999877929688
2024-07-29,69.62000274658203
2024-07-30,69.19000244140625
2024-07-31,68.63999938964844
2024-08-01,69.79000091552734
2024-08-02,68.45999908447266
2024-08-05,67.58999633789062
2024-08-06,67.73999786376953
2024-08-07,66.91000366210938
2024-08-08,67.66000366210938
2024-08-09,67.94999694824219
2024-08-12,68.69999694824219
2024-08-13,68.12999725341797
2024-08-14,68.66000366210938
2024-08-15,73.18000030517578
2024-08-16,73.44999694824219
2024-08-19,73.72000122070312
2024-08-20,74.54000091552734
2024-08-21,75.23999786376953
2024-08-22,75.58000183105469
2024-08-23,75.69999694824219
2024-08-26,76.02999877929688
2024-08-27,76.12999725341797
2024-08-28,76.08000183105469
2024-08-29,76.41999816894531
2024-08-30,77.2300033569336
2024-09-03,77.16999816894531
2024-09-04,77.23999786376953
2024-09-05,76.95999908447266
2024-09-06,76.63999938964844
2024-09-09,77.33999633789062
2024-09-10,78.80999755859375
2024-09-11,78.83999633789062
2024-09-12,79.66000366210938
2024-09-13,80.5999984741211
2024-09-16,80.55999755859375
2024-09-17,78.5999984741211
2024-09-18,79.02999877929688
2024-09-19,78.04000091552734
2024-09-20,79.05999755859375
2024-09-23,80.33000183105469
2024-09-24,80.66999816894531
2024-09-25,81.4000015258789
2024-09-26,79.91999816894531
2024-09-27,79.77999877929688
2024-09-30,80.75
2024-10-01,81.2699966430664
2024-10-02,80.43000030517578
2024-10-03,80.43000030517578
2024-10-04,80.94000244140625
2024-10-07,79.0999984741211
2024-10-08,79.70999908447266
2024-10-09,80.4000015258789
2024-10-10,79.61000061035156
2024-10-11,80.0999984741211
2024-10-14,80.29000091552734
2024-10-15,81.6500015258789
2024-10-16,81.22000122070312
2024-10-17,80.88999938964844
2024-10-18,81.30999755859375
2024-10-21,80.80999755859375
2024-10-22,82.0199966430664
2024-10-23,83.2699966430664
2024-10-24,83.04000091552734
2024-10-25,82.51000213623047
2024-10-28,82.75
2024-10-29,81.69999694824219
2024-10-30,81.38999938964844
2024-10-31,81.94999694824219
2024-11-01,82.19000244140625
2024-11-04,82.44999694824219
2024-11-05,83.68000030517578
2024-11-06,83.44000244140625
2024-11-07,83.8499984741211
2024-11-08,84.83000183105469
2024-11-11,84.20999908447266
2024-11-12,84.98999786376953
2024-11-13,85.5
2024-11-14,84.47000122070312
2024-11-15,84.25
2024-11-18,84.08000183105469
2024-11-19,86.5999984741211
2024-11-20,87.18000030517578
2024-11-21,88.38999938964844
2024-11-22,90.44000244140625
2024-11-25,89.5
2024-11-26,91.30999755859375
2024-11-27,91.87999725341797
2024-11-29,92.5
2024-12-02,92.63999938964844
2024-12-03,93.51000213623047
2024-12-04,94.44999694824219
2024-12-05,95.30000305175781
2024-12-06,95.69999694824219
2024-12-09,93.83000183105469
2024-12-10,94.55000305175781
2024-12-11,94.95999908447266
2024-12-12,94.08999633789062
2024-12-13,94.25
2024-12-16,94.87000274658203
2024-12-17,95.41999816894531
2024-12-18,93.55000305175781
2024-12-19,93.4000015258789
2024-12-20,92.23999786376953
2024-12-23,90.3499984741211
2024-12-24,92.68000030517578
2024-12-26,92.79000091552734
2024-12-27,91.66000366210938
2024-12-30,90.56999969482422
2024-12-31,90.3499984741211
2025-01-02,90.0
2025-01-03,90.77999877929688
2025-01-06,91.43000030517578
2025-01-07,90.80999755859375
2025-01-08,91.80000305175781
2025-01-10,93.0
2025-01-13,91.52999877929688
2025-01-14,90.79000091552734
2025-01-15,91.33999633789062
2025-01-16,91.30000305175781
2025-01-17,91.94000244140625
2025-01-21,93.08000183105469
2025-01-22,93.2300033569336
2025-01-23,93.80999755859375
2025-01-24,94.76000213623047
2025-01-27,97.4000015258789
2025-01-28,97.29000091552734
2025-01-29,97.5
2025-01-30,98.6500015258789
2025-01-31,98.16000366210938
2025-02-03,99.54000091552734
2025-02-04,100.7699966430664
2025-02-05,102.45999908447266
2025-02-06,102.8499984741211
2025-02-07,101.1500015258789
2025-02-10,102.91999816894531
2025-02-11,102.47000122070312
2025-02-12,103.61000061035156
2025-02-13,105.05000305175781
2025-02-14,104.04000091552734
2025-02-18,103.77999877929688
2025-02-19,104.0
2025-02-20,97.20999908447266
2025-02-21,94.77999877929688
2025-02-24,93.66999816894531
2025-02-25,97.69000244140625
2025-02-26,96.19999694824219
2025-02-27,96.79000091552734
2025-02-28,98.61000061035156
2025-03-03,97.58999633789062
2025-03-04,94.97000122070312
2025-03-05,95.9800033569336
2025-03-06,94.63999938964844
2025-03-07,91.72000122070312
2025-03-10,87.81999969482422
2025-03-11,87.44000244140625
2025-03-12,85.19999694824219
2025-03-13,84.5
2025-03-14,85.3499984741211
2025-03-17,87.45999908447266
2025-03-18,85.58999633789062
2025-03-19,86.33000183105469
2025-03-20,85.80999755859375
2025-03-21,85.9800033569336
2025-03-24,87.48999786376953
2025-03-25,84.76000213623047
2025-03-26,85.20999908447266
2025-03-27,85.62999725341797
2025-03-28,85.1500015258789
2025-03-31,87.79000091552734
2025-04-01,88.83000183105469
2025-04-02,89.76000213623047
2025-04-03,87.26000213623047
2025-04-04,83.19000244140625
2025-04-07,83.83000183105469
2025-04-08,81.79000091552734
2025-04-09,89.5999984741211
2025-04-10,90.61000061035156
2025-04-11,92.80000305175781
2025-04-14,94.7300033569336
2025-04-15,93.97000122070312
2025-04-16,91.19000244140625
2025-04-17,93.22000122070312
2025-04-21,92.41000366210938
2025-04-22,94.8499984741211
2025-04-23,94.95999908447266
2025-04-24,95.83999633789062
2025-04-25,95.08999633789062
2025-04-28,95.22000122070312
2025-04-29,96.04000091552734
2025-04-30,97.25
2025-05-01,97.41000366210938
2025-05-02,98.75
2025-05-05,99.33000183105469
2025-05-06,98.55000305175781
2025-05-07,98.83000183105469
2025-05-08,97.43000030517578
2025-05-09,96.72000122070312
2025-05-12,96.75
2025-05-13,95.87999725341797
2025-05-14,96.83000183105469
2025-05-15,96.3499984741211
2025-05-16,98.23999786376953
2025-05-19,98.12000274658203
2025-05-20,97.80000305175781
2025-05-21,96.43000030517578
2025-05-22,95.93000030517578
2025-05-23,96.33999633789062
2025-05-27,97.58000183105469
2025-05-28,97.23999786376953
2025-05-29,97.0999984741211
2025-05-30,98.72000122070312
2025-06-02,99.7699966430664
2025-06-03,99.9800033569336
2025-06-04,99.3499984741211
2025-06-05,97.95999908447266
2025-06-06,97.47000122070312
2025-06-09,97.44999694824219
2025-06-10,97.31999969482422
2025-06-11,95.80000305175781
2025-06-12,94.83000183105469
2025-06-13,94.44000244140625
2025-06-16,94.29000091552734
2025-06-17,94.25
2025-06-18,95.08999633789062
2025-06-20,96.12000274658203
2025-06-23,97.87000274658203
2025-06-24,98.0
2025-06-25,97.26000213623047
2025-06-26,96.0199966430664
2025-06-27,97.2699966430664
2025-06-30,97.77999877929688
2025-07-01,98.23999786376953
2025-07-02,97.61000061035156
2025-07-03,98.36000061035156
2025-07-07,99.3499984741211
2025-07-08,97.08999633789062
2025-07-09,96.80999755859375
2025-07-10,94.86000061035156
2025-07-11,94.4000015258789
2025-07-14,95.77999877929688
2025-07-15,95.38999938964844
2025-07-16,95.1500015258789
2025-07-17,95.08999633789062
2025-07-18,95.05000305175781
2025-07-21,95.66999816894531
2025-07-22,95.8499984741211
2025-07-23,95.68000030517578
2025-07-24,96.5999984741211
2025-07-25,97.47000122070312
2025-07-28,97.61000061035156
2025-07-29,98.33000183105469
2025-07-30,97.58999633789062
2025-07-31,97.9800033569336
2025-08-01,98.48999786376953
2025-08-04,99.58999633789062
2025-08-05,99.30999755859375
2025-08-06,103.36000061035156
2025-08-07,103.12000274658203
2025-08-08,103.7300033569336
2025-08-11,103.93000030517578
2025-08-12,103.62000274658203
2025-08-13,100.98999786376953
2025-08-14,100.8499984741211
2025-08-15,100.0
2025-08-18,100.69999694824219
2025-08-19,101.29000091552734
2025-08-20,102.56999969482422
2025-08-21,97.95999908447266
2025-08-22,96.83000183105469
2025-08-25,96.06999969482422
2025-08-26,96.05000305175781
2025-08-27,96.08000183105469
2025-08-28,96.11000061035156
2025-08-29,96.9800033569336
2025-09-02,97.8499984741211
2025-09-03,99.44000244140625
2025-09-04,100.93000030517578
2025-09-05,100.51000213623047
2025-09-08,102.27999877929688
2025-09-09,102.29000091552734
2025-09-10,100.41000366210938
2025-09-11,102.6500015258789
2025-09-12,103.48999786376953
2025-09-15,103.69000244140625
2025-09-16,103.41999816894531
2025-09-17,104.2699966430664
2025-09-18,103.5999984741211
2025-09-19,102.33000183105469
2025-09-22,102.81999969482422
2025-09-23,102.5199966430664
2025-09-24,102.7300033569336
2025-09-25,103.05000305175781
2025-09-26,103.16000366210938
2025-09-29,103.08000183105469
2025-09-30,103.05999755859375
2025-10-01,101.95999908447266
2025-10-02,101.69999694824219
2025-10-03,102.06999969482422
2025-10-06,102.69999694824219
2025-10-07,103.23999786376953
2025-10-08,102.9000015258789
2025-10-09,101.7699966430664
2025-10-10,101.83999633789062
2025-10-13,102.12000274658203
2025-10-14,107.20999908447266
2025-10-15,109.02999877929688
2025-10-16,106.47000122070312
2025-10-17,107.7300033569336
2025-10-20,107.05000305175781
2025-10-21,106.22000122070312
2025-10-22,107.13999938964844
2025-10-23,106.86000061035156
2025-10-24,106.16999816894531
2025-10-27,104.47000122070312
2025-10-28,103.16999816894531
2025-10-29,102.45999908447266
2025-10-30,102.2300033569336
2025-10-31,101.18000030517578
2025-11-03,101.58999633789062
2025-11-04,102.2699966430664
2025-11-05,101.47000122070312
2025-11-06,101.68000030517578
2025-11-07,102.58999633789062
2025-11-10,102.41999816894531
2025-11-11,103.44000244140625
2025-11-12,103.44000244140625
2025-11-13,102.54000091552734
2025-11-14,102.4800033569336
2025-11-17,102.94999694824219
2025-11-18,101.38999938964844
2025-11-19,100.61000061035156
2025-11-20,107.11000061035156
2025-11-21,105.31999969482422
2025-11-24,104.05999755859375
2025-11-25,107.0
2025-11-26,109.0999984741211
2025-11-28,110.51000213623047
2025-12-01,111.52999877929688
2025-12-02,112.41000366210938
2025-12-03,114.41000366210938
2025-12-04,114.83999633789062
2025-12-05,115.11000061035156
2025-12-08,113.55999755859375
2025-12-09,115.05999755859375
2025-12-10,113.18000030517578
2025-12-11,115.5199966430664
2025-12-12,116.69999694824219
2025-12-15,116.79000091552734
2025-12-16,115.41999816894531
2025-12-17,115.66000366210938
2025-12-18,114.83000183105469
2025-12-19,114.36000061035156
2025-12-22,112.5999984741211
2025-12-23,110.9000015258789
2025-12-24,111.61000061035156
2025-12-26,111.73999786376953
2025-12-29,112.52999877929688
2025-12-30,111.91999816894531
