Date,BBY
2023-01-05,81.51000213623047
2023-01-06,83.04000091552734
2023-01-09,82.05999755859375
2023-01-10,84.2699966430664
2023-01-11,85.8499984741211
2023-01-12,86.4000015258789
2023-01-13,85.77999877929688
2023-01-17,84.41999816894531
2023-01-18,82.95999908447266
2023-01-19,81.5199966430664
2023-01-20,82.66999816894531
2023-01-23,84.23999786376953
2023-01-24,83.62999725341797
2023-01-25,84.0
2023-01-26,83.94999694824219
2023-01-27,85.18000030517578
2023-01-30,86.37999725341797
2023-01-31,88.72000122070312
2023-02-01,89.6500015258789
2023-02-02,91.41999816894531
2023-02-03,90.31999969482422
2023-02-06,87.97000122070312
2023-02-07,87.79000091552734
2023-02-08,86.4000015258789
2023-02-09,84.95999908447266
2023-02-10,85.5199966430664
2023-02-13,87.26000213623047
2023-02-14,88.30999755859375
2023-02-15,88.94999694824219
2023-02-16,88.19999694824219
2023-02-17,86.94000244140625
2023-02-21,83.12999725341797
2023-02-22,83.18000030517578
2023-02-23,83.0
2023-02-24,83.81999969482422
2023-02-27,82.62999725341797
2023-02-28,83.11000061035156
2023-03-01,82.54000091552734
2023-03-02,80.79000091552734
2023-03-03,83.26000213623047
2023-03-06,82.30000305175781
2023-03-07,82.26000213623047
2023-03-08,81.1500015258789
2023-03-09,79.0
2023-03-10,78.61000061035156
2023-03-13,75.7699966430664
2023-03-14,74.83999633789062
2023-03-15,75.55000305175781
2023-03-16,77.08999633789062
2023-03-17,76.7300033569336
2023-03-20,78.12999725341797
2023-03-21,77.7699966430664
2023-03-22,75.94000244140625
2023-03-23,74.58999633789062
2023-03-24,74.31999969482422
2023-03-27,73.8499984741211
2023-03-28,73.31999969482422
2023-03-29,74.86000061035156
2023-03-30,75.31999969482422
2023-03-31,78.2699966430664
2023-04-03,78.51000213623047
2023-04-04,77.83999633789062
2023-04-05,76.27999877929688
2023-04-06,75.08000183105469
2023-04-10,74.95999908447266
2023-04-11,75.25
2023-04-12,73.16999816894531
2023-04-13,73.19000244140625
2023-04-14,73.37999725341797
2023-04-17,73.30999755859375
2023-04-18,73.9800033569336
2023-04-19,72.70999908447266
2023-04-20,72.58000183105469
2023-04-21,72.76000213623047
2023-04-24,73.55000305175781
2023-04-25,71.37000274658203
2023-04-26,71.51000213623047
2023-04-27,73.52999877929688
2023-04-28,74.5199966430664
2023-05-01,73.6500015258789
2023-05-02,73.19999694824219
2023-05-03,72.77999877929688
2023-05-04,71.5999984741211
2023-05-05,73.56999969482422
2023-05-08,72.45999908447266
2023-05-09,72.6500015258789
2023-05-10,72.22000122070312
2023-05-11,71.62000274658203
2023-05-12,71.7300033569336
2023-05-15,72.69999694824219
2023-05-16,70.73999786376953
2023-05-17,73.94000244140625
2023-05-18,73.04000091552734
2023-05-19,70.52999877929688
2023-05-22,70.31999969482422
2023-05-23,69.48999786376953
2023-05-24,69.1500015258789
2023-05-25,71.27999877929688
2023-05-26,74.33000183105469
2023-05-30,73.4000015258789
2023-05-31,72.66999816894531
2023-06-01,72.9000015258789
2023-06-02,73.20999908447266
2023-06-05,72.83000183105469
2023-06-06,74.3499984741211
2023-06-07,75.68000030517578
2023-06-08,75.36000061035156
2023-06-09,75.23999786376953
2023-06-12,76.4000015258789
2023-06-13,77.36000061035156
2023-06-14,76.63999938964844
2023-06-15,78.9800033569336
2023-06-16,79.79000091552734
2023-06-20,78.81999969482422
2023-06-21,79.0199966430664
2023-06-22,79.05000305175781
2023-06-23,79.12999725341797
2023-06-26,81.4000015258789
2023-06-27,82.91000366210938
2023-06-28,82.27999877929688
2023-06-29,83.20999908447266
2023-06-30,81.94999694824219
2023-07-03,82.16999816894531
2023-07-05,81.05000305175781
2023-07-06,80.58999633789062
2023-07-07,79.30000305175781
2023-07-10,79.87999725341797
2023-07-11,81.76000213623047
2023-07-12,81.08000183105469
2023-07-13,81.30000305175781
2023-07-14,80.2300033569336
2023-07-17,82.2699966430664
2023-07-18,83.56999969482422
2023-07-19,84.22000122070312
2023-07-20,83.62000274658203
2023-07-21,82.76000213623047
2023-07-24,84.79000091552734
2023-07-25,84.94999694824219
2023-07-26,84.22000122070312
2023-07-27,83.54000091552734
2023-07-28,82.9000015258789
2023-07-31,83.05000305175781
2023-08-01,82.7699966430664
2023-08-02,81.23999786376953
2023-08-03,81.30999755859375
2023-08-04,79.83000183105469
2023-08-07,80.06999969482422
2023-08-08,79.16000366210938
2023-08-09,79.05000305175781
2023-08-10,80.41000366210938
2023-08-11,79.29000091552734
2023-08-14,79.18000030517578
2023-08-15,78.4800033569336
2023-08-16,78.44000244140625
2023-08-17,77.72000122070312
2023-08-18,78.58999633789062
2023-08-21,78.87999725341797
2023-08-22,74.2300033569336
2023-08-23,74.69999694824219
2023-08-24,73.12999725341797
2023-08-25,72.66999816894531
2023-08-28,74.06999969482422
2023-08-29,76.93000030517578
2023-08-30,75.93000030517578
2023-08-31,76.44999694824219
2023-09-01,75.2699966430664
2023-09-05,73.94999694824219
2023-09-06,73.73999786376953
2023-09-07,72.66999816894531
2023-09-08,73.2300033569336
2023-09-11,72.6500015258789
2023-09-12,72.77999877929688
2023-09-13,72.2699966430664
2023-09-14,73.44999694824219
2023-09-15,72.38999938964844
2023-09-18,70.63999938964844
2023-09-19,71.44000244140625
2023-09-20,70.75
2023-09-21,70.44999694824219
2023-09-22,69.25
2023-09-25,69.79000091552734
2023-09-26,68.02999877929688
2023-09-27,68.37000274658203
2023-09-28,68.9000015258789
2023-09-29,69.47000122070312
2023-10-02,69.08999633789062
2023-10-03,67.61000061035156
2023-10-04,68.55999755859375
2023-10-05,67.62999725341797
2023-10-06,68.76000213623047
2023-10-09,70.25
2023-10-10,70.37999725341797
2023-10-11,70.94999694824219
2023-10-12,70.37999725341797
2023-10-13,69.48999786376953
2023-10-16,70.76000213623047
2023-10-17,71.02999877929688
2023-10-18,70.19999694824219
2023-10-19,69.5
2023-10-20,68.68000030517578
2023-10-23,68.19999694824219
2023-10-24,67.98999786376953
2023-10-25,67.58999633789062
2023-10-26,66.11000061035156
2023-10-27,64.41000366210938
2023-10-30,64.48999786376953
2023-10-31,66.81999969482422
2023-11-01,65.97000122070312
2023-11-02,66.3499984741211
2023-11-03,67.19000244140625
2023-11-06,66.95999908447266
2023-11-07,65.56999969482422
2023-11-08,63.939998626708984
2023-11-09,62.880001068115234
2023-11-10,64.12000274658203
2023-11-13,63.84000015258789
2023-11-14,66.4800033569336
2023-11-15,68.87999725341797
2023-11-16,66.75
2023-11-17,68.22000122070312
2023-11-20,68.11000061035156
2023-11-21,67.62000274658203
2023-11-22,68.02999877929688
2023-11-24,69.51000213623047
2023-11-27,69.36000061035156
2023-11-28,71.0199966430664
2023-11-29,70.77999877929688
2023-11-30,70.94000244140625
2023-12-01,73.41999816894531
2023-12-04,74.69000244140625
2023-12-05,74.0
2023-12-06,75.08999633789062
2023-12-07,74.55999755859375
2023-12-08,73.98999786376953
2023-12-11,74.13999938964844
2023-12-12,73.20999908447266
2023-12-13,72.37000274658203
2023-12-14,77.5
2023-12-15,77.31999969482422
2023-12-18,77.31999969482422
2023-12-19,77.44000244140625
2023-12-20,75.61000061035156
2023-12-21,75.81999969482422
2023-12-22,76.13999938964844
2023-12-26,77.87999725341797
2023-12-27,77.94999694824219
2023-12-28,78.45999908447266
2023-12-29,78.27999877929688
2024-01-02,77.26000213623047
2024-01-03,75.43000030517578
2024-01-04,75.30000305175781
2024-01-05,75.83000183105469
2024-01-08,75.54000091552734
2024-01-09,75.16000366210938
2024-01-10,75.7699966430664
2024-01-11,74.6500015258789
2024-01-12,73.86000061035156
2024-01-16,71.86000061035156
2024-01-17,71.13999938964844
2024-01-18,70.94000244140625
2024-01-19,71.0
2024-01-22,73.48999786376953
2024-01-23,73.06999969482422
2024-01-24,73.33000183105469
2024-01-25,75.20999908447266
2024-01-26,74.81999969482422
2024-01-29,73.33999633789062
2024-01-30,73.31999969482422
2024-01-31,72.48999786376953
2024-02-01,75.23999786376953
2024-02-02,75.69000244140625
2024-02-05,74.20999908447266
2024-02-06,74.83999633789062
2024-02-07,75.4800033569336
2024-02-08,75.48999786376953
2024-02-09,75.5999984741211
2024-02-12,75.91999816894531
2024-02-13,72.9000015258789
2024-02-14,74.5999984741211
2024-02-15,74.6500015258789
2024-02-16,73.75
2024-02-20,73.2699966430664
2024-02-21,74.12000274658203
2024-02-22,75.20999908447266
2024-02-23,76.27999877929688
2024-02-26,76.44999694824219
2024-02-27,79.05999755859375
2024-02-28,79.68000030517578
2024-02-29,80.87999725341797
2024-03-01,77.91999816894531
2024-03-04,77.54000091552734
2024-03-05,75.95999908447266
2024-03-06,78.20999908447266
2024-03-07,79.5199966430664
2024-03-08,78.58000183105469
2024-03-11,76.4000015258789
2024-03-12,77.33999633789062
2024-03-13,77.5199966430664
2024-03-14,77.45999908447266
2024-03-15,78.0199966430664
2024-03-18,77.12999725341797
2024-03-19,78.2300033569336
2024-03-20,78.58999633789062
2024-03-21,80.44000244140625
2024-03-22,81.66000366210938
2024-03-25,80.72000122070312
2024-03-26,80.05999755859375
2024-03-27,81.87000274658203
2024-03-28,82.02999877929688
2024-04-01,81.63999938964844
2024-04-02,80.16999816894531
2024-04-03,79.30999755859375
2024-04-04,79.0
2024-04-05,79.61000061035156
2024-04-08,80.13999938964844
2024-04-09,82.55000305175781
2024-04-10,79.88999938964844
2024-04-11,80.01000213623047
2024-04-12,78.0
2024-04-15,76.29000091552734
2024-04-16,75.16999816894531
2024-04-17,76.2300033569336
2024-04-18,76.0
2024-04-19,76.1500015258789
2024-04-22,75.12000274658203
2024-04-23,75.04000091552734
2024-04-24,74.43000030517578
2024-04-25,75.23999786376953
2024-04-26,75.05000305175781
2024-04-29,75.0
2024-04-30,73.63999938964844
2024-05-01,72.02999877929688
2024-05-02,72.44000244140625
2024-05-03,74.47000122070312
2024-05-06,74.4000015258789
2024-05-07,73.05999755859375
2024-05-08,73.2300033569336
2024-05-09,74.16000366210938
2024-05-10,74.16999816894531
2024-05-13,74.69999694824219
2024-05-14,74.3499984741211
2024-05-15,73.33999633789062
2024-05-16,73.63999938964844
2024-05-17,73.3499984741211
2024-05-20,73.91000366210938
2024-05-21,72.66999816894531
2024-05-22,70.5
2024-05-23,69.62999725341797
2024-05-24,71.5
2024-05-28,72.55000305175781
2024-05-29,71.9000015258789
2024-05-30,81.55000305175781
2024-05-31,84.81999969482422
2024-06-03,86.94000244140625
2024-06-04,87.8499984741211
2024-06-05,88.94000244140625
2024-06-06,88.16000366210938
2024-06-07,87.91999816894531
2024-06-10,87.1500015258789
2024-06-11,87.11000061035156
2024-06-12,86.37999725341797
2024-06-13,87.7300033569336
2024-06-14,87.20999908447266
2024-06-17,91.26000213623047
2024-06-18,93.62999725341797
2024-06-20,92.37000274658203
2024-06-21,90.4000015258789
2024-06-24,89.33000183105469
2024-06-25,86.5199966430664
2024-06-26,84.26000213623047
2024-06-27,84.31999969482422
2024-06-28,84.29000091552734
2024-07-01,82.29000091552734
2024-07-02,82.16999816894531
2024-07-03,82.33000183105469
2024-07-05,82.44999694824219
2024-07-08,85.51000213623047
2024-07-09,86.41999816894531
2024-07-10,85.56999969482422
2024-07-11,86.01000213623047
2024-07-12,86.2699966430664
2024-07-15,85.5
2024-07-16,87.25
2024-07-17,89.16000366210938
2024-07-18,88.0999984741211
2024-07-19,88.5999984741211
2024-07-22,88.95999908447266
2024-07-23,88.94999694824219
2024-07-24,87.7300033569336
2024-07-25,87.3499984741211
2024-07-26,87.3499984741211
2024-07-29,85.4800033569336
2024-07-30,85.3499984741211
2024-07-31,86.5199966430664
2024-08-01,85.66999816894531
2024-08-02,82.36000061035156
2024-08-05,80.2300033569336
2024-08-06,82.0
2024-08-07,80.69999694824219
2024-08-08,82.55999755859375
2024-08-09,83.7300033569336
2024-08-12,81.19999694824219
2024-08-13,83.13999938964844
2024-08-14,82.91000366210938
2024-08-15,84.05999755859375
2024-08-16,85.23999786376953
2024-08-19,85.04000091552734
2024-08-20,84.73999786376953
2024-08-21,87.04000091552734
2024-08-22,85.75
2024-08-23,88.1500015258789
2024-08-26,88.88999938964844
2024-08-27,88.87999725341797
2024-08-28,87.79000091552734
2024-08-29,100.18000030517578
2024-08-30,100.4000015258789
2024-09-03,100.94000244140625
2024-09-04,99.95999908447266
2024-09-05,99.41000366210938
2024-09-06,98.5
2024-09-09,98.08999633789062
2024-09-10,96.37000274658203
2024-09-11,97.5999984741211
2024-09-12,97.75
2024-09-13,98.44999694824219
2024-09-16,98.79000091552734
2024-09-17,99.4800033569336
2024-09-18,99.06999969482422
2024-09-19,98.45999908447266
2024-09-20,97.30000305175781
2024-09-23,97.86000061035156
2024-09-24,98.9800033569336
2024-09-25,97.83999633789062
2024-09-26,100.0
2024-09-27,102.26000213623047
2024-09-30,103.30000305175781
2024-10-01,101.3499984741211
2024-10-02,99.70999908447266
2024-10-03,98.19000244140625
2024-10-04,99.61000061035156
2024-10-07,97.81999969482422
2024-10-08,98.33000183105469
2024-10-09,98.63999938964844
2024-10-10,97.5199966430664
2024-10-11,97.44000244140625
2024-10-14,96.91000366210938
2024-10-15,97.56999969482422
2024-10-16,98.68000030517578
2024-10-17,96.27999877929688
2024-10-18,96.13999938964844
2024-10-21,93.16999816894531
2024-10-22,93.7699966430664
2024-10-23,93.3499984741211
2024-10-24,94.12000274658203
2024-10-25,92.68000030517578
2024-10-28,91.54000091552734
2024-10-29,89.97000122070312
2024-10-30,90.41000366210938
2024-10-31,90.43000030517578
2024-11-01,90.9000015258789
2024-11-04,92.81999969482422
2024-11-05,92.83999633789062
2024-11-06,89.4000015258789
2024-11-07,90.11000061035156
2024-11-08,89.19999694824219
2024-11-11,89.29000091552734
2024-11-12,90.19999694824219
2024-11-13,90.69999694824219
2024-11-14,91.58000183105469
2024-11-15,92.66000366210938
2024-11-18,89.0
2024-11-19,87.0199966430664
2024-11-20,86.7699966430664
2024-11-21,86.51000213623047
2024-11-22,89.54000091552734
2024-11-25,93.02999877929688
2024-11-26,88.4800033569336
2024-11-27,88.16999816894531
2024-11-29,90.0
2024-12-02,90.93000030517578
2024-12-03,88.97000122070312
2024-12-04,90.48999786376953
2024-12-05,89.80000305175781
2024-12-06,88.16999816894531
2024-12-09,87.31999969482422
2024-12-10,86.70999908447266
2024-12-11,87.06999969482422
2024-12-12,88.4000015258789
2024-12-13,87.5999984741211
2024-12-16,88.55999755859375
2024-12-17,87.4800033569336
2024-12-18,86.01000213623047
2024-12-19,85.19999694824219
2024-12-20,85.55000305175781
2024-12-23,85.31999969482422
2024-12-24,86.8499984741211
2024-12-26,89.37000274658203
2024-12-27,88.02999877929688
2024-12-30,85.8499984741211
2024-12-31,85.80000305175781
2025-01-02,86.16999816894531
2025-01-03,83.62000274658203
2025-01-06,84.7699966430664
2025-01-07,84.27999877929688
2025-01-08,84.19000244140625
2025-01-10,83.2699966430664
2025-01-13,84.30999755859375
2025-01-14,82.80000305175781
2025-01-15,83.20999908447266
2025-01-16,82.20999908447266
2025-01-17,81.9000015258789
2025-01-21,84.52999877929688
2025-01-22,83.91999816894531
2025-01-23,85.62999725341797
2025-01-24,84.7300033569336
2025-01-27,85.23999786376953
2025-01-28,86.77999877929688
2025-01-29,85.08999633789062
2025-01-30,86.86000061035156
2025-01-31,85.86000061035156
2025-02-03,83.77999877929688
2025-02-04,85.05000305175781
2025-02-05,86.4800033569336
2025-02-06,85.94000244140625
2025-02-07,84.88999938964844
2025-02-10,88.06999969482422
2025-02-11,88.01000213623047
2025-02-12,86.79000091552734
2025-02-13,89.16999816894531
2025-02-14,91.0999984741211
2025-02-18,91.06999969482422
2025-02-19,91.0999984741211
2025-02-20,90.94000244140625
2025-02-21,89.77999877929688
2025-02-24,88.69999694824219
2025-02-25,90.08999633789062
2025-02-26,90.41000366210938
2025-02-27,88.62000274658203
2025-02-28,89.91000366210938
2025-03-03,86.73999786376953
2025-03-04,75.19999694824219
2025-03-05,75.52999877929688
2025-03-06,78.5999984741211
2025-03-07,79.41000366210938
2025-03-10,78.86000061035156
2025-03-11,74.81999969482422
2025-03-12,72.63999938964844
2025-03-13,70.30000305175781
2025-03-14,71.48999786376953
2025-03-17,73.7699966430664
2025-03-18,73.12999725341797
2025-03-19,73.79000091552734
2025-03-20,73.4800033569336
2025-03-21,73.55999755859375
2025-03-24,75.66999816894531
2025-03-25,74.62000274658203
2025-03-26,74.83000183105469
2025-03-27,74.87000274658203
2025-03-28,72.44999694824219
2025-03-31,73.61000061035156
2025-04-01,74.37000274658203
2025-04-02,75.7300033569336
2025-04-03,62.220001220703125
2025-04-04,60.439998626708984
2025-04-07,61.22999954223633
2025-04-08,56.16999816894531
2025-04-09,63.650001525878906
2025-04-10,59.75
2025-04-11,60.43000030517578
2025-04-14,61.7599983215332
2025-04-15,61.13999938964844
2025-04-16,59.630001068115234
2025-04-17,61.970001220703125
2025-04-21,62.11000061035156
2025-04-22,63.380001068115234
2025-04-23,63.470001220703125
2025-04-24,66.0
2025-04-25,67.70999908447266
2025-04-28,67.4800033569336
2025-04-29,66.68000030517578
2025-04-30,66.69000244140625
2025-05-01,67.04000091552734
2025-05-02,68.06999969482422
2025-05-05,67.66000366210938
2025-05-06,66.68000030517578
2025-05-07,68.37999725341797
2025-05-08,69.41999816894531
2025-05-09,68.8499984741211
2025-05-12,73.37000274658203
2025-05-13,73.7699966430664
2025-05-14,73.38999938964844
2025-05-15,72.83999633789062
2025-05-16,73.80000305175781
2025-05-19,71.5999984741211
2025-05-20,71.1500015258789
2025-05-21,70.1500015258789
2025-05-22,70.76000213623047
2025-05-23,69.91999816894531
2025-05-27,72.22000122070312
2025-05-28,71.5199966430664
2025-05-29,66.31999969482422
2025-05-30,66.27999877929688
2025-06-02,68.2699966430664
2025-06-03,69.83999633789062
2025-06-04,69.66999816894531
2025-06-05,70.45999908447266
2025-06-06,73.0199966430664
2025-06-09,72.75
2025-06-10,74.91000366210938
2025-06-11,72.6500015258789
2025-06-12,72.54000091552734
2025-06-13,69.5999984741211
2025-06-16,71.2300033569336
2025-06-17,69.38999938964844
2025-06-18,67.76000213623047
2025-06-20,67.5199966430664
2025-06-23,66.37000274658203
2025-06-24,68.83999633789062
2025-06-25,68.0
2025-06-26,68.43000030517578
2025-06-27,68.22000122070312
2025-06-30,67.12999725341797
2025-07-01,70.6500015258789
2025-07-02,71.58999633789062
2025-07-03,72.0999984741211
2025-07-07,70.51000213623047
2025-07-08,72.23999786376953
2025-07-09,72.45999908447266
2025-07-10,73.72000122070312
2025-07-11,71.79000091552734
2025-07-14,70.94999694824219
2025-07-15,68.87000274658203
2025-07-16,66.8499984741211
2025-07-17,67.66999816894531
2025-07-18,67.55000305175781
2025-07-21,66.19000244140625
2025-07-22,68.1500015258789
2025-07-23,68.45999908447266
2025-07-24,67.29000091552734
2025-07-25,67.44000244140625
2025-07-28,67.79000091552734
2025-07-29,66.44000244140625
2025-07-30,65.79000091552734
2025-07-31,65.05999755859375
2025-08-01,64.12000274658203
2025-08-04,66.22000122070312
2025-08-05,66.9800033569336
2025-08-06,67.43000030517578
2025-08-07,67.55000305175781
2025-08-08,68.97000122070312
2025-08-11,68.58999633789062
2025-08-12,70.23999786376953
2025-08-13,72.7300033569336
2025-08-14,71.73999786376953
2025-08-15,71.62999725341797
2025-08-18,71.80000305175781
2025-08-19,74.0999984741211
2025-08-20,72.2699966430664
2025-08-21,72.38999938964844
2025-08-22,75.38999938964844
2025-08-25,74.31999969482422
2025-08-26,73.66999816894531
2025-08-27,75.44999694824219
2025-08-28,72.66000366210938
2025-08-29,73.63999938964844
2025-09-02,74.45999908447266
2025-09-03,74.88999938964844
2025-09-04,77.05000305175781
2025-09-05,76.16999816894531
2025-09-08,77.58999633789062
2025-09-09,77.0199966430664
2025-09-10,76.61000061035156
2025-09-11,78.45999908447266
2025-09-12,75.87000274658203
2025-09-15,74.55000305175781
2025-09-16,74.04000091552734
2025-09-17,74.5199966430664
2025-09-18,73.7300033569336
2025-09-19,72.2300033569336
2025-09-22,72.33000183105469
2025-09-23,73.01000213623047
2025-09-24,74.16999816894531
2025-09-25,74.19000244140625
2025-09-26,76.1500015258789
2025-09-29,75.66000366210938
2025-09-30,75.62000274658203
2025-10-01,77.3499984741211
2025-10-02,76.62000274658203
2025-10-03,76.86000061035156
2025-10-06,75.5999984741211
2025-10-07,75.2300033569336
2025-10-08,76.94999694824219
2025-10-09,75.2300033569336
2025-10-10,70.43000030517578
2025-10-13,77.44999694824219
2025-10-14,77.20999908447266
2025-10-15,78.41000366210938
2025-10-16,78.54000091552734
2025-10-17,79.70999908447266
2025-10-20,81.01000213623047
2025-10-21,82.66000366210938
2025-10-22,81.37000274658203
2025-10-23,82.43000030517578
2025-10-24,83.26000213623047
2025-10-27,82.87999725341797
2025-10-28,83.86000061035156
2025-10-29,84.0
2025-10-30,83.18000030517578
2025-10-31,82.13999938964844
2025-11-03,81.5199966430664
2025-11-04,79.37000274658203
2025-11-05,80.87999725341797
2025-11-06,78.66999816894531
2025-11-07,79.02999877929688
2025-11-10,78.1500015258789
2025-11-11,77.68000030517578
2025-11-12,77.70999908447266
2025-11-13,76.18000030517578
2025-11-14,75.72000122070312
2025-11-17,74.6500015258789
2025-11-18,74.4000015258789
2025-11-19,74.37999725341797
2025-11-20,73.77999877929688
2025-11-21,76.44999694824219
2025-11-24,75.62000274658203
2025-11-25,79.66000366210938
2025-11-26,80.9800033569336
2025-11-28,79.27999877929688
2025-12-01,77.23999786376953
2025-12-02,74.88999938964844
2025-12-03,74.37999725341797
2025-12-04,74.05999755859375
2025-12-05,74.16999816894531
2025-12-08,72.55999755859375
2025-12-09,73.16999816894531
2025-12-10,74.12000274658203
2025-12-11,74.97000122070312
2025-12-12,73.45999908447266
2025-12-15,72.88999938964844
2025-12-16,72.62000274658203
2025-12-17,71.44999694824219
2025-12-18,71.76000213623047
2025-12-19,71.83000183105469
2025-12-22,71.30000305175781
2025-12-23,69.58000183105469
2025-12-24,69.73999786376953
2025-12-26,69.61000061035156
2025-12-29,67.83999633789062
2025-12-30,67.83000183105469
