Date,TDG
2023-08-29,893.5800170898438
2023-08-30,902.739990234375
2023-08-31,903.8499755859375
2023-09-01,911.3200073242188
2023-09-05,889.1599731445312
2023-09-06,882.97998046875
2023-09-07,887.22998046875
2023-09-08,871.8900146484375
2023-09-11,877.8200073242188
2023-09-12,872.0599975585938
2023-09-13,867.1500244140625
2023-09-14,874.1199951171875
2023-09-15,864.7000122070312
2023-09-18,870.0900268554688
2023-09-19,870.5900268554688
2023-09-20,854.3499755859375
2023-09-21,842.8300170898438
2023-09-22,847.3599853515625
2023-09-25,851.2100219726562
2023-09-26,842.6799926757812
2023-09-27,851.8200073242188
2023-09-28,848.3699951171875
2023-09-29,843.1300048828125
2023-10-02,824.3800048828125
2023-10-03,812.25
2023-10-04,821.6500244140625
2023-10-05,838.9299926757812
2023-10-06,850.0800170898438
2023-10-09,867.0599975585938
2023-10-10,866.1799926757812
2023-10-11,869.0
2023-10-12,858.3099975585938
2023-10-13,857.0900268554688
2023-10-16,863.9099731445312
2023-10-17,863.1799926757812
2023-10-18,841.9099731445312
2023-10-19,830.6199951171875
2023-10-20,822.760009765625
2023-10-23,826.5
2023-10-24,831.0700073242188
2023-10-25,818.280029296875
2023-10-26,818.0
2023-10-27,819.0499877929688
2023-10-30,819.6699829101562
2023-10-31,828.0900268554688
2023-11-01,828.3400268554688
2023-11-02,869.72998046875
2023-11-03,882.0800170898438
2023-11-06,888.739990234375
2023-11-07,892.8200073242188
2023-11-08,895.2100219726562
2023-11-09,973.0700073242188
2023-11-10,992.5
2023-11-13,993.1500244140625
2023-11-14,996.739990234375
2023-11-15,994.1599731445312
2023-11-16,986.9500122070312
2023-11-17,957.6300048828125
2023-11-20,964.3599853515625
2023-11-21,971.030029296875
2023-11-22,970.2000122070312
2023-11-24,970.72998046875
2023-11-27,976.5800170898438
2023-11-28,956.1799926757812
2023-11-29,952.8200073242188
2023-11-30,962.8699951171875
2023-12-01,970.27001953125
2023-12-04,967.3800048828125
2023-12-05,955.510009765625
2023-12-06,963.510009765625
2023-12-07,972.9600219726562
2023-12-08,983.9199829101562
2023-12-11,992.52001953125
2023-12-12,1000.3900146484375
2023-12-13,1011.3599853515625
2023-12-14,987.0
2023-12-15,985.5900268554688
2023-12-18,989.8900146484375
2023-12-19,998.3900146484375
2023-12-20,981.6400146484375
2023-12-21,994.1199951171875
2023-12-22,1000.4199829101562
2023-12-26,1008.969970703125
2023-12-27,1007.989990234375
2023-12-28,1012.7899780273438
2023-12-29,1011.5999755859375
2024-01-02,992.2000122070312
2024-01-03,972.6099853515625
2024-01-04,975.530029296875
2024-01-05,978.6099853515625
2024-01-08,997.1799926757812
2024-01-09,1000.1199951171875
2024-01-10,1015.0
2024-01-11,1019.8200073242188
2024-01-12,1032.8299560546875
2024-01-16,1027.3199462890625
2024-01-17,1031.75
2024-01-18,1053.0
2024-01-19,1057.1300048828125
2024-01-22,1072.2099609375
2024-01-23,1071.8499755859375
2024-01-24,1059.9200439453125
2024-01-25,1078.8699951171875
2024-01-26,1082.47998046875
2024-01-29,1081.72998046875
2024-01-30,1085.93994140625
2024-01-31,1092.6800537109375
2024-02-01,1113.6800537109375
2024-02-02,1123.760009765625
2024-02-05,1135.0799560546875
2024-02-06,1140.5999755859375
2024-02-07,1147.010009765625
2024-02-08,1128.5699462890625
2024-02-09,1119.8900146484375
2024-02-12,1109.1700439453125
2024-02-13,1122.260009765625
2024-02-14,1147.1300048828125
2024-02-15,1157.7900390625
2024-02-16,1146.3900146484375
2024-02-20,1159.010009765625
2024-02-21,1164.3499755859375
2024-02-22,1192.949951171875
2024-02-23,1199.8900146484375
2024-02-26,1187.4000244140625
2024-02-27,1174.219970703125
2024-02-28,1172.0
2024-02-29,1177.739990234375
2024-03-01,1183.27001953125
2024-03-04,1173.4100341796875
2024-03-05,1160.0
2024-03-06,1168.6800537109375
2024-03-07,1174.68994140625
2024-03-08,1164.989990234375
2024-03-11,1151.739990234375
2024-03-12,1183.1300048828125
2024-03-13,1187.4000244140625
2024-03-14,1185.9000244140625
2024-03-15,1172.199951171875
2024-03-18,1181.0
2024-03-19,1200.9200439453125
2024-03-20,1214.97998046875
2024-03-21,1232.3800048828125
2024-03-22,1231.199951171875
2024-03-25,1223.4100341796875
2024-03-26,1223.1099853515625
2024-03-27,1233.800048828125
2024-03-28,1231.5999755859375
2024-04-01,1213.93994140625
2024-04-02,1203.8199462890625
2024-04-03,1228.510009765625
2024-04-04,1204.3599853515625
2024-04-05,1235.280029296875
2024-04-08,1233.2900390625
2024-04-09,1215.9300537109375
2024-04-10,1219.9100341796875
2024-04-11,1234.9300537109375
2024-04-12,1220.3800048828125
2024-04-15,1207.5
2024-04-16,1223.1500244140625
2024-04-17,1225.699951171875
2024-04-18,1213.5
2024-04-19,1187.699951171875
2024-04-22,1200.9300537109375
2024-04-23,1242.4000244140625
2024-04-24,1241.6199951171875
2024-04-25,1256.5799560546875
2024-04-26,1259.1500244140625
2024-04-29,1258.719970703125
2024-04-30,1248.030029296875
2024-05-01,1249.3199462890625
2024-05-02,1271.780029296875
2024-05-03,1293.800048828125
2024-05-06,1301.6300048828125
2024-05-07,1310.4000244140625
2024-05-08,1315.0
2024-05-09,1318.8599853515625
2024-05-10,1310.489990234375
2024-05-13,1280.56005859375
2024-05-14,1275.77001953125
2024-05-15,1289.199951171875
2024-05-16,1286.3199462890625
2024-05-17,1291.949951171875
2024-05-20,1312.760009765625
2024-05-21,1336.8399658203125
2024-05-22,1326.18994140625
2024-05-23,1330.719970703125
2024-05-24,1350.31005859375
2024-05-28,1317.93994140625
2024-05-29,1312.2900390625
2024-05-30,1321.8499755859375
2024-05-31,1343.22998046875
2024-06-03,1339.18994140625
2024-06-04,1340.8299560546875
2024-06-05,1362.300048828125
2024-06-06,1334.6500244140625
2024-06-07,1310.0
2024-06-10,1305.989990234375
2024-06-11,1293.8800048828125
2024-06-12,1322.1300048828125
2024-06-13,1323.6500244140625
2024-06-14,1294.760009765625
2024-06-17,1318.9100341796875
2024-06-18,1339.47998046875
2024-06-20,1329.6700439453125
2024-06-21,1321.0899658203125
2024-06-24,1328.050048828125
2024-06-25,1320.3599853515625
2024-06-26,1300.8299560546875
2024-06-27,1288.6500244140625
2024-06-28,1277.6099853515625
2024-07-01,1252.719970703125
2024-07-02,1278.0999755859375
2024-07-03,1283.5
2024-07-05,1274.550048828125
2024-07-08,1272.1800537109375
2024-07-09,1270.4599609375
2024-07-10,1272.6800537109375
2024-07-11,1255.6400146484375
2024-07-12,1242.31005859375
2024-07-15,1241.93994140625
2024-07-16,1280.5
2024-07-17,1241.469970703125
2024-07-18,1245.9200439453125
2024-07-19,1238.0699462890625
2024-07-22,1255.8499755859375
2024-07-23,1287.1300048828125
2024-07-24,1245.47998046875
2024-07-25,1228.4200439453125
2024-07-26,1234.8599853515625
2024-07-29,1236.1199951171875
2024-07-30,1264.1600341796875
2024-07-31,1294.219970703125
2024-08-01,1268.0400390625
2024-08-02,1212.27001953125
2024-08-05,1209.449951171875
2024-08-06,1237.3699951171875
2024-08-07,1202.030029296875
2024-08-08,1231.1199951171875
2024-08-09,1246.0999755859375
2024-08-12,1233.050048828125
2024-08-13,1243.68994140625
2024-08-14,1248.3599853515625
2024-08-15,1272.3399658203125
2024-08-16,1280.0799560546875
2024-08-19,1308.239990234375
2024-08-20,1310.4100341796875
2024-08-21,1313.7099609375
2024-08-22,1304.3800048828125
2024-08-23,1326.6800537109375
2024-08-26,1302.25
2024-08-27,1326.22998046875
2024-08-28,1333.06005859375
2024-08-29,1364.3699951171875
2024-08-30,1373.2099609375
2024-09-03,1332.489990234375
2024-09-04,1350.6199951171875
2024-09-05,1329.280029296875
2024-09-06,1294.1700439453125
2024-09-09,1302.77001953125
2024-09-10,1310.75
2024-09-11,1328.030029296875
2024-09-12,1348.030029296875
2024-09-13,1367.760009765625
2024-09-16,1372.9200439453125
2024-09-17,1375.449951171875
2024-09-18,1373.699951171875
2024-09-19,1389.8499755859375
2024-09-20,1408.030029296875
2024-09-23,1417.97998046875
2024-09-24,1420.9000244140625
2024-09-25,1424.260009765625
2024-09-26,1401.22998046875
2024-09-27,1402.8800048828125
2024-09-30,1427.1300048828125
2024-10-01,1435.9599609375
2024-10-02,1442.530029296875
2024-10-03,1419.0899658203125
2024-10-04,1355.4599609375
2024-10-07,1356.550048828125
2024-10-08,1375.6199951171875
2024-10-09,1386.9599609375
2024-10-10,1368.97998046875
2024-10-11,1410.4200439453125
2024-10-14,1411.6300048828125
2024-10-15,1390.52001953125
2024-10-16,1384.0699462890625
2024-10-17,1401.9599609375
2024-10-18,1397.1600341796875
2024-10-21,1386.8599853515625
2024-10-22,1350.4100341796875
2024-10-23,1357.5899658203125
2024-10-24,1345.56005859375
2024-10-25,1354.8299560546875
2024-10-28,1339.0799560546875
2024-10-29,1336.1700439453125
2024-10-30,1329.6300048828125
2024-10-31,1302.300048828125
2024-11-01,1304.5
2024-11-04,1315.3900146484375
2024-11-05,1337.5999755859375
2024-11-06,1382.5999755859375
2024-11-07,1329.3900146484375
2024-11-08,1350.97998046875
2024-11-11,1374.760009765625
2024-11-12,1355.4200439453125
2024-11-13,1363.0
2024-11-14,1271.7099609375
2024-11-15,1254.1600341796875
2024-11-18,1252.3499755859375
2024-11-19,1250.6199951171875
2024-11-20,1293.1099853515625
2024-11-21,1240.1300048828125
2024-11-22,1260.3199462890625
2024-11-25,1260.97998046875
2024-11-26,1262.6099853515625
2024-11-27,1249.3299560546875
2024-11-29,1252.969970703125
2024-12-02,1260.469970703125
2024-12-03,1258.7099609375
2024-12-04,1307.81005859375
2024-12-05,1292.8599853515625
2024-12-06,1279.2099609375
2024-12-09,1258.489990234375
2024-12-10,1261.5699462890625
2024-12-11,1246.6500244140625
2024-12-12,1240.52001953125
2024-12-13,1259.1199951171875
2024-12-16,1280.0400390625
2024-12-17,1274.239990234375
2024-12-18,1239.0
2024-12-19,1260.1199951171875
2024-12-20,1276.1500244140625
2024-12-23,1290.6099853515625
2024-12-24,1301.6600341796875
2024-12-26,1301.22998046875
2024-12-27,1290.9000244140625
2024-12-30,1279.9100341796875
2024-12-31,1267.280029296875
2025-01-02,1254.1099853515625
2025-01-03,1275.56005859375
2025-01-06,1251.3199462890625
2025-01-07,1252.1300048828125
2025-01-08,1282.3199462890625
2025-01-10,1262.1099853515625
2025-01-13,1278.4599609375
2025-01-14,1300.72998046875
2025-01-15,1293.530029296875
2025-01-16,1322.02001953125
2025-01-17,1340.02001953125
2025-01-21,1358.010009765625
2025-01-22,1354.0
2025-01-23,1349.97998046875
2025-01-24,1341.8199462890625
2025-01-27,1344.22998046875
2025-01-28,1329.47998046875
2025-01-29,1338.9200439453125
2025-01-30,1364.8900146484375
2025-01-31,1353.3399658203125
2025-02-03,1352.780029296875
2025-02-04,1307.6600341796875
2025-02-05,1291.510009765625
2025-02-06,1299.3499755859375
2025-02-07,1327.3399658203125
2025-02-10,1335.300048828125
2025-02-11,1361.3699951171875
2025-02-12,1353.4599609375
2025-02-13,1335.9599609375
2025-02-14,1314.18994140625
2025-02-18,1299.47998046875
2025-02-19,1342.449951171875
2025-02-20,1312.5400390625
2025-02-21,1290.1300048828125
2025-02-24,1313.030029296875
2025-02-25,1333.72998046875
2025-02-26,1332.800048828125
2025-02-27,1349.52001953125
2025-02-28,1367.199951171875
2025-03-03,1370.8199462890625
2025-03-04,1349.81005859375
2025-03-05,1375.02001953125
2025-03-06,1344.6800537109375
2025-03-07,1341.5899658203125
2025-03-10,1336.050048828125
2025-03-11,1319.8699951171875
2025-03-12,1325.3699951171875
2025-03-13,1330.219970703125
2025-03-14,1346.5
2025-03-17,1358.93994140625
2025-03-18,1342.4300537109375
2025-03-19,1371.3199462890625
2025-03-20,1360.739990234375
2025-03-21,1346.1199951171875
2025-03-24,1380.3499755859375
2025-03-25,1394.1099853515625
2025-03-26,1394.0400390625
2025-03-27,1384.260009765625
2025-03-28,1377.199951171875
2025-03-31,1383.2900390625
2025-04-01,1397.43994140625
2025-04-02,1399.5699462890625
2025-04-03,1363.4200439453125
2025-04-04,1237.8499755859375
2025-04-07,1249.550048828125
2025-04-08,1231.75
2025-04-09,1317.0699462890625
2025-04-10,1298.199951171875
2025-04-11,1313.0899658203125
2025-04-14,1337.1300048828125
2025-04-15,1360.9200439453125
2025-04-16,1336.300048828125
2025-04-17,1337.6600341796875
2025-04-21,1306.550048828125
2025-04-22,1307.9000244140625
2025-04-23,1352.0
2025-04-24,1368.02001953125
2025-04-25,1378.1300048828125
2025-04-28,1395.719970703125
2025-04-29,1407.8900146484375
2025-04-30,1413.0699462890625
2025-05-01,1434.18994140625
2025-05-02,1450.280029296875
2025-05-05,1472.6199951171875
2025-05-06,1391.8599853515625
2025-05-07,1382.760009765625
2025-05-08,1384.989990234375
2025-05-09,1373.489990234375
2025-05-12,1417.1800537109375
2025-05-13,1415.8399658203125
2025-05-14,1391.18994140625
2025-05-15,1405.6199951171875
2025-05-16,1423.1700439453125
2025-05-19,1440.0
2025-05-20,1429.5699462890625
2025-05-21,1407.97998046875
2025-05-22,1405.1500244140625
2025-05-23,1431.5
2025-05-27,1453.760009765625
2025-05-28,1460.52001953125
2025-05-29,1460.6800537109375
2025-05-30,1468.4300537109375
2025-06-02,1453.77001953125
2025-06-03,1455.949951171875
2025-06-04,1448.699951171875
2025-06-05,1444.489990234375
2025-06-06,1465.8900146484375
2025-06-09,1460.06005859375
2025-06-10,1433.0400390625
2025-06-11,1429.6199951171875
2025-06-12,1435.8399658203125
2025-06-13,1439.6099853515625
2025-06-16,1427.4000244140625
2025-06-17,1425.3800048828125
2025-06-18,1414.47998046875
2025-06-20,1442.43994140625
2025-06-23,1470.6800537109375
2025-06-24,1472.949951171875
2025-06-25,1457.239990234375
2025-06-26,1471.8599853515625
2025-06-27,1499.1700439453125
2025-06-30,1520.6400146484375
2025-07-01,1512.81005859375
2025-07-02,1511.6500244140625
2025-07-03,1522.97998046875
2025-07-07,1524.22998046875
2025-07-08,1530.0999755859375
2025-07-09,1526.43994140625
2025-07-10,1539.530029296875
2025-07-11,1543.0400390625
2025-07-14,1574.8499755859375
2025-07-15,1575.5699462890625
2025-07-16,1574.5999755859375
2025-07-17,1595.25
2025-07-18,1597.300048828125
2025-07-21,1583.6700439453125
2025-07-22,1571.06005859375
2025-07-23,1597.75
2025-07-24,1599.239990234375
2025-07-25,1607.449951171875
2025-07-28,1606.3900146484375
2025-07-29,1606.68994140625
2025-07-30,1620.8299560546875
2025-07-31,1608.4599609375
2025-08-01,1585.0
2025-08-04,1608.97998046875
2025-08-05,1416.93994140625
2025-08-06,1401.219970703125
2025-08-07,1429.1500244140625
2025-08-08,1389.77001953125
2025-08-11,1409.550048828125
2025-08-12,1410.699951171875
2025-08-13,1425.81005859375
2025-08-14,1412.72998046875
2025-08-15,1387.8800048828125
2025-08-18,1390.1400146484375
2025-08-19,1397.780029296875
2025-08-20,1402.1600341796875
2025-08-21,1393.1400146484375
2025-08-22,1408.4599609375
2025-08-25,1389.97998046875
2025-08-26,1413.3399658203125
2025-08-27,1395.0400390625
2025-08-28,1398.06005859375
2025-08-29,1398.8800048828125
2025-09-02,1304.8800048828125
2025-09-03,1278.47998046875
2025-09-04,1281.81005859375
2025-09-05,1271.0400390625
2025-09-08,1293.239990234375
2025-09-09,1312.0899658203125
2025-09-10,1287.3199462890625
2025-09-11,1293.300048828125
2025-09-12,1271.449951171875
2025-09-15,1288.1300048828125
2025-09-16,1281.72998046875
2025-09-17,1275.9599609375
2025-09-18,1286.1199951171875
2025-09-19,1282.4599609375
2025-09-22,1295.2900390625
2025-09-23,1299.3699951171875
2025-09-24,1300.0
2025-09-25,1290.0
2025-09-26,1295.719970703125
2025-09-29,1289.2900390625
2025-09-30,1318.02001953125
2025-10-01,1300.800048828125
2025-10-02,1283.81005859375
2025-10-03,1288.8299560546875
2025-10-06,1291.739990234375
2025-10-07,1284.3800048828125
2025-10-08,1285.8499755859375
2025-10-09,1275.43994140625
2025-10-10,1277.989990234375
2025-10-13,1293.0799560546875
2025-10-14,1312.47998046875
2025-10-15,1237.7099609375
2025-10-16,1249.4200439453125
2025-10-17,1265.8800048828125
2025-10-20,1301.6800537109375
2025-10-21,1329.1700439453125
2025-10-22,1314.18994140625
2025-10-23,1350.0
2025-10-24,1359.300048828125
2025-10-27,1354.4599609375
2025-10-28,1335.1199951171875
2025-10-29,1316.0
2025-10-30,1306.1400146484375
2025-10-31,1308.510009765625
2025-11-03,1300.0
2025-11-04,1291.969970703125
2025-11-05,1266.31005859375
2025-11-06,1271.5999755859375
2025-11-07,1284.760009765625
2025-11-10,1288.9100341796875
2025-11-11,1294.0
2025-11-12,1307.969970703125
2025-11-13,1325.0400390625
2025-11-14,1340.5999755859375
2025-11-17,1335.77001953125
2025-11-18,1351.06005859375
2025-11-19,1341.18994140625
2025-11-20,1327.8699951171875
2025-11-21,1347.219970703125
2025-11-24,1335.760009765625
2025-11-25,1352.5400390625
2025-11-26,1355.010009765625
2025-11-28,1360.1700439453125
2025-12-01,1354.8599853515625
2025-12-02,1343.6500244140625
2025-12-03,1337.3299560546875
2025-12-04,1360.0999755859375
2025-12-05,1346.8599853515625
2025-12-08,1347.1700439453125
2025-12-09,1318.02001953125
2025-12-10,1302.9000244140625
2025-12-11,1317.489990234375
2025-12-12,1294.6500244140625
2025-12-15,1292.0799560546875
2025-12-16,1270.5699462890625
2025-12-17,1261.6400146484375
2025-12-18,1262.780029296875
2025-12-19,1276.8299560546875
2025-12-22,1301.7900390625
2025-12-23,1314.52001953125
2025-12-24,1313.5699462890625
2025-12-26,1309.239990234375
2025-12-29,1315.9599609375
2025-12-30,1316.449951171875
